stream_id,day_date_id,time_of_day_id,user_id,user_name,category_id,language_id,viewer_count,hours_watched
316482879708,20251229,1745,114679388,MrOkitaTTV,21779,en,5,1.25
316912063220,20251229,1745,405255349,flake_fps,32399,pt,5,1.25
315852899174,20251229,1745,121834396,Sloootje,32399,en,5,1.25
316778862966,20251229,1745,251707306,EpxilonAR,21779,es,5,1.25
315163176685,20251229,1745,1217259538,sol7ofa,21779,ar,5,1.25
316485151580,20251229,1745,158091353,JoBigJ,21779,fr,5,1.25
316825379802,20251229,1745,139807229,Tank1st_NaturaL,32399,en,5,1.25
315541706468,20251229,1745,1113256687,xsojaaaaa,32399,pt,5,1.25
316188042327,20251229,1745,102283349,RobbySmokez,21779,en,5,1.25
315853427942,20251229,1745,582350491,senzer_1,21779,en,5,1.25
316826788058,20251229,1745,37929085,SirCwany,21779,pl,5,1.25
316912502900,20251229,1745,606000030,adrian30615m,32399,pt,5,1.25
315539460324,20251229,1745,174559126,LouiseeDefend,21779,fr,5,1.25
316605283424,20251229,1745,121573104,AstroMimitho,21779,fr,5,1.25
315558929763,20251229,1745,896536944,HeartAttaack,21779,fr,4,1.0
316912970996,20251229,1745,1060817503,new__dexter,21779,pt,4,1.0
316481829724,20251229,1745,163843056,beerindabeard,21779,en,4,1.0
316858240885,20251229,1745,120936772,folheto,32399,pt,4,1.0
315076593619,20251229,1745,538754906,itsJaneybells,32399,en,4,1.0
316778060150,20251229,1745,1082084514,Minyito,21779,es,4,1.0
316485405532,20251229,1745,121857105,SoloHitmanGG,21779,en,4,1.0
316604749664,20251229,1745,421780657,rachie_chips,32399,en,4,1.0
316946955355,20251229,1745,1296077157,XXcaliberrr_The_Fool,32399,en,4,1.0
316000427096,20251229,1745,464203716,LootLess,21779,en,4,1.0
316604521440,20251229,1745,465069229,AngeloDylan1,21779,es,3,0.75
316912777076,20251229,1745,939953229,gael_lavih,32399,es,1,0.25
315104495848,20251229,1745,1350370266,蘋果呀,21779,zh,11,2.75
316912805492,20251229,1745,93461348,ratoel_,32399,pt,10,2.5
316857636213,20251229,1745,135335013,alanferreiradonascimento,32399,pt,9,2.25
315763162853,20251229,1745,80296457,TheOranred,21779,it,9,2.25
316826112218,20251229,1745,74364594,Remiity_XD,32399,en,8,2.0
316604987616,20251229,1745,596170308,cgsironman,21779,en,8,2.0
316483454300,20251229,1745,31062213,r31gnn,32399,en,8,2.0
316910597876,20251229,1745,242502224,deusscs,32399,es,8,2.0
316778506998,20251229,1745,71645068,GateiroGato,21779,pt,7,1.75
316776750070,20251229,1745,50605582,BladeElChurrero,21779,es,7,1.75
316776603894,20251229,1745,472091717,RhinoSozonov,32399,pt,7,1.75
316765446361,20251229,1745,134488952,PatchTheSquid,21779,en,7,1.75
315168082026,20251229,1745,679693940,JD_tw0402,21779,zh,6,1.5
316777401974,20251229,1745,531199369,FurankoYT,21779,es,6,1.5
315592387063,20251229,1745,642453228,GutNun,21779,es,6,1.5
315770398053,20251229,1745,721213221,regeenka,32399,ru,6,1.5
316605232992,20251229,1745,244018305,YonjiCs,32399,fr,6,1.5
315077830483,20251229,1745,875593855,saMi1337__,32399,en,6,1.5
316947260635,20251229,1745,191327019,offwhiteken,21779,en,6,1.5
316857578613,20251229,1745,759489844,scrimsesh,21779,pt,6,1.5
316001498584,20251229,1745,477557064,KairiBlossoms,21779,en,6,1.5
316827051738,20251229,1745,995050620,MichiiNey,21779,es,6,1.5
316778702454,20251229,1745,170194843,Godmank,21779,pt,6,1.5
315041238870,20251229,1745,750992051,nekit_mmq,32399,ru,6,1.5
316776714742,20251229,1745,1182658350,Motoboydaplay,32399,pt,6,1.5
316828638938,20251229,1745,499018977,davidcarbajal15,21779,es,6,1.5
316910907252,20251229,1745,631016481,BiiLLsTV,32399,pt,6,1.5
315614090215,20251229,1745,661243998,Herbanath,21779,nl,6,1.5
316778022518,20251229,1745,157094613,cadumaverick20,21779,pt,5,1.25
316541551710,20251229,1745,134579474,xeraimer,21779,en,5,1.25
316912374260,20251229,1745,1137324587,vgmsilva,21779,pt,5,1.25
316911769460,20251229,1745,542604975,thomaassfb,21779,es,5,1.25
316763691481,20251229,1745,38016618,FR4GMASTER,32399,en,5,1.25
316542501598,20251229,1745,80825589,ByoRin,32399,en,5,1.25
316777673718,20251229,1745,255051348,FalaAde,21779,pt,5,1.25
316858518133,20251229,1745,188259658,gm1r,32399,es,5,1.25
315769278181,20251229,1745,47912891,VorkhedTV,21779,uk,5,1.25
316908844532,20251229,1745,947855488,millena_gamer,21779,pt,5,1.25
316944830939,20251229,1745,111044378,KingGoonKriz,32399,en,5,1.25
316484278236,20251229,1745,421548096,xnagakabourosx,21779,es,5,1.25
315591331575,20251229,1745,510996946,Dogbit_,21779,en,5,1.25
315851358182,20251229,1745,626847490,H3NZ98,21779,de,5,1.25
315616929255,20251229,1745,1404647351,amikoko_eu,21779,en,5,1.25
316946058075,20251229,1745,116819189,ricosmeekodiko,21779,en,5,1.25
316943544539,20251229,1745,105514930,SenkaiKev,21779,en,5,1.25
316857188597,20251229,1745,237836928,vavalzinha,21779,pt,5,1.25
316192345943,20251229,1745,525191212,TheRagingMustache,32399,en,5,1.25
316947856475,20251229,1745,151440015,bluedotpngVT,21779,en,5,1.25
316535311838,20251229,1745,533945592,Queen_MoonVT,21779,es,5,1.25
316946827995,20251229,1745,159680516,percgripper223,21779,en,5,1.25
316602360032,20251229,1745,650240677,calpal242,28834,en,5,1.25
316827753178,20251229,1745,225403162,Nuvluck,21779,en,5,1.25
316911012340,20251229,1745,491121868,kisukioficial,32399,pt,5,1.25
315768463845,20251229,1745,121360042,HoxtonCoxton,21779,en,5,1.25
315041119702,20251229,1745,234979197,tsyndare,32399,ru,4,1.0
316768463833,20251229,1745,126054952,chairrator,32399,en,4,1.0
316777244662,20251229,1745,237899830,k0yazzz,21779,es,4,1.0
315059731156,20251229,1745,1306086505,rullydgaff,32399,en,4,1.0
316858616181,20251229,1745,40807606,ThisIsLuico,21779,es,4,1.0
315770788069,20251229,1745,52196858,r3fx_,21779,de,4,1.0
316190576727,20251229,1745,239141479,Kitty1010,21779,en,4,1.0
316605339488,20251229,1745,592093194,PoppppaB,32399,en,4,1.0
316858730741,20251229,1745,240383680,Faxxir,32399,es,4,1.0
315275211505,20251229,1745,752891407,のみかおちる,21779,ja,4,1.0
315770537573,20251229,1745,599782418,chengshifu,21779,de,4,1.0
315771055205,20251229,1745,1049114774,serafeimaros,32399,el,4,1.0
315592456311,20251229,1745,222343006,nasus__tumbado,21779,es,4,1.0
316945399259,20251229,1745,195153976,Yosdrau,21779,es,4,1.0
315036853585,20251229,1745,75836405,OtsBmd,21779,en,4,1.0
316856697333,20251229,1745,641485969,sanbriv,21779,es,4,1.0
316777607670,20251229,1745,951897167,hiitashiro,21779,pt,4,1.0
316543233374,20251229,1745,82571829,NarckGamer05,21779,es,4,1.0
316858811509,20251229,1745,1380568047,desfcry,21779,es,4,1.0
316192280407,20251229,1745,1398412979,warden_park,21779,en,4,1.0
316001935192,20251229,1745,185115087,CalipsoUwU,21779,es,4,1.0
315509279458,20251229,1745,244742211,tenrec5,32399,fr,4,1.0
315539878116,20251229,1745,187895459,Bluki97,32399,pt,4,1.0
316778904566,20251229,1745,537227133,sugahvt,21779,es,4,1.0
316484855260,20251229,1745,743817600,DrYayme,21779,en,4,1.0
316912786420,20251229,1745,1180607468,MaozinhaCs2,32399,pt,4,1.0
316858784245,20251229,1745,540390325,nobucita_,21779,es,3,0.75
316779081846,20251229,1745,216942104,zYgueBoy,32399,pt,3,0.75
316778829430,20251229,1745,427795964,arti_frosty,21779,pt,3,0.75
316542563294,20251229,1745,1147693660,snoopygrl420,21779,en,3,0.75
316911941492,20251229,1745,150531451,carlinhosxtv,21779,pt,3,0.75
316858354037,20251229,1745,186624832,hxdeslol,21779,pt,3,0.75
316476513884,20251229,1745,50157082,AirTotten,21779,en,3,0.75
316946638043,20251229,1745,198740595,Xslash58,32399,pl,3,0.75
316858569205,20251229,1745,122458629,IChicleBonbaILeonardoCM23,21779,es,3,0.75
316766887129,20251229,1745,131147429,ttvdenisuru,21779,en,3,0.75
315147030377,20251229,1745,425086224,SnaazFPS,32399,en,2,0.5
316767307097,20251229,1745,512141044,Yuumiakemecry,21779,en,2,0.5
315041328726,20251229,1745,763340511,ontofoxy,32399,ru,2,0.5
316484616028,20251229,1745,50819474,Peacemaker9669,21779,en,2,0.5
316481758172,20251229,1745,1392436127,adhie18,21779,en,1,0.25
316605775712,20251229,1745,62153461,GenericAdultHuman,21779,en,9,2.25
315059708116,20251229,1745,494216791,chyyzzy,32399,ru,7,1.75
315768930661,20251229,1745,146426257,MrHopaCupa,21779,en,7,1.75
315611485543,20251229,1745,865026373,Hight_Kill,32399,ru,7,1.75
316484363228,20251229,1745,849399575,iamthebuns,32399,en,6,1.5
316765931609,20251229,1745,122728368,Zancouver,21779,en,6,1.5
315541490020,20251229,1745,80816881,Aranha69,21779,fr,6,1.5
316542959070,20251229,1745,790245730,fug1x,32399,es,6,1.5
316911576180,20251229,1745,596353245,Sneven,32399,es,6,1.5
315509980258,20251229,1745,180985109,GalioTP,21779,fr,6,1.5
315615543783,20251229,1745,121709587,MatTux_93,21779,it,6,1.5
315509549154,20251229,1745,487410611,EnertyTTV,21779,en,6,1.5
316598245344,20251229,1745,105297610,itsQuantime,21779,es,6,1.5
316760243289,20251229,1745,82761233,PAPYJ0KER,32399,fr,6,1.5
316912213108,20251229,1745,4892882,Marvelc5,21779,pt,6,1.5
316912864884,20251229,1745,1092118888,ElCapitanVirgen,21779,es,6,1.5
315330021235,20251229,1745,416686979,バブリーなのです,21779,ja,6,1.5
316911725428,20251229,1745,444145867,AJuuhz,21779,pt,6,1.5
315849168230,20251229,1745,405273558,Dannnyytv,21779,de,6,1.5
315283476978,20251229,1745,905540603,えすしゅん,21779,ja,6,1.5
316602340192,20251229,1745,72765413,z4cker98,32399,en,6,1.5
316947117403,20251229,1745,652569014,Foxyloxy0218,21779,en,6,1.5
315614086759,20251229,1745,166356714,fab_off1cial,32399,de,6,1.5
316484974812,20251229,1745,826148736,mitsu_unu,21779,es,6,1.5
316856831349,20251229,1745,180141448,VickyDiabinha,21779,pt,5,1.25
316826727898,20251229,1745,138077281,FeraHawk,21779,en,5,1.25
316778096374,20251229,1745,165070475,marinhho1,32399,pt,5,1.25
316911098484,20251229,1745,537874259,pindanga,21779,pt,5,1.25
315275395569,20251229,1745,151979408,池田ろろ,21779,ja,5,1.25
316765355097,20251229,1745,109763829,iamduhsolo,21779,en,5,1.25
315060407378,20251229,1745,503430795,zLemon_Juice,21779,zh,5,1.25
316777506934,20251229,1745,180497502,WeSlEy1NTC,32399,pt,5,1.25
316945257691,20251229,1745,45503740,HADESDARKSHADOW,21779,es,5,1.25
316911002356,20251229,1745,924275551,miguelitongl,21779,pt,5,1.25
315540575716,20251229,1745,8179049,XElektro,21779,es,5,1.25
315559569635,20251229,1745,512716455,kitchenpeek_,32399,es,5,1.25
315560047843,20251229,1745,482725943,xvzeko,21779,fr,5,1.25
315848548326,20251229,1745,1042864209,onfroxxx,32399,uk,5,1.25
315852066150,20251229,1745,148858007,Kevooo304,21779,de,5,1.25
316541867486,20251229,1745,278319609,Aloohcard,21779,en,5,1.25
316482392284,20251229,1745,205755282,vanyugme,21779,es,5,1.25
316540446430,20251229,1745,787019332,kauwze,32399,en,5,1.25
316761788633,20251229,1745,89753421,FrostTitan52,21779,en,5,1.25
316827680730,20251229,1745,102162722,Jmanslam,21779,en,5,1.25
316947118683,20251229,1745,1012053759,JrRanger1055_,32399,en,5,1.25
315510267362,20251229,1745,477497635,handsome_egirl,21779,en,5,1.25
316948008923,20251229,1745,551486860,livxuann,21779,en,5,1.25
316825974234,20251229,1745,62338702,Goongalaa,21779,en,5,1.25
315541332580,20251229,1745,473968236,viaana_,32399,pt,5,1.25
315275240433,20251229,1745,723919204,えだまめなり,21779,ja,5,1.25
316828594138,20251229,1745,276898327,angeltron777,21779,en,5,1.25
315764309861,20251229,1745,105151537,Fvrat,21779,de,5,1.25
315616785639,20251229,1745,265872802,fotografos001,21779,el,5,1.25
316829340250,20251229,1745,546095127,EingelVT,21779,es,4,1.0
315041310038,20251229,1745,1411559357,3entra1,32399,ru,4,1.0
316948167003,20251229,1745,448169180,saggymcnasty,32399,en,4,1.0
315013479125,20251229,1745,1137419810,Wiitt0z,32399,da,4,1.0
316777665782,20251229,1745,510590920,Mikeotarian,21779,pt,4,1.0
316768412889,20251229,1745,1210803539,LawhornGaming,21779,en,4,1.0
315536103524,20251229,1745,160757702,angelintohell,21779,it,4,1.0
316776983670,20251229,1745,236216338,Primavera_ndts,21779,pt,4,1.0
316858070901,20251229,1745,1401428754,hmorais10,21779,pt,4,1.0
316826905818,20251229,1745,1409513046,sprover,21779,en,4,1.0
316858826613,20251229,1745,173753830,mitotvgames,21779,pt,4,1.0
315013332949,20251229,1745,170188951,HexBPT,32399,ru,4,1.0
316764727641,20251229,1745,229492251,TheOneTruBirdman,21779,en,4,1.0
315041271126,20251229,1745,190263207,yurin0v,32399,ru,4,1.0
315850749542,20251229,1745,874395273,tvskuf,32399,uk,4,1.0
315771154917,20251229,1745,1234100556,neverliketherest,21779,en,4,1.0
316484734812,20251229,1745,89037887,paulyyinc,32399,en,4,1.0
316603444576,20251229,1745,820692874,byJordie,21779,es,4,1.0
316779208054,20251229,1745,417276662,Perro_de_la_Nasa,32399,es,4,1.0
315542032228,20251229,1745,732026834,DuckYou_TV,21779,fr,4,1.0
315035972561,20251229,1745,137378712,hccanal,32399,pt,4,1.0
316858137589,20251229,1745,205058034,MathBlancc,21779,pt,4,1.0
316912462196,20251229,1745,581387286,couldbenana,21779,pt,4,1.0
316192561111,20251229,1745,571297268,Eltectonic,21779,es,4,1.0
316778097526,20251229,1745,526005615,ShinzenkuLit4,21779,es,4,1.0
316603505248,20251229,1745,616627842,taylordaqt,21779,en,4,1.0
315591970423,20251229,1745,67395764,TurboMotionZ,32399,en,4,1.0
316912639476,20251229,1745,953589579,ZePoviin7,21779,pt,4,1.0
316775546486,20251229,1745,531159752,LucasPreguicinha,21779,pt,3,0.75
316542275294,20251229,1745,886889582,yonffranco,21779,es,3,0.75
316858042741,20251229,1745,115200359,redzao182,32399,pt,3,0.75
316767625945,20251229,1745,486595441,omnimouse,21779,en,3,0.75
316768074969,20251229,1745,61831875,Millerzinhoo,21779,es,3,0.75
315771252197,20251229,1745,496065014,mr_stintex,32399,de,3,0.75
315013489109,20251229,1745,550393879,ryotiiia,32399,ru,3,0.75
315013589077,20251229,1745,948165547,de_zavod,32399,ru,3,0.75
315510631010,20251229,1745,274383445,Sebagria,32399,es,3,0.75
316776809974,20251229,1745,561745152,bardiogenes,21779,es,3,0.75
316601280992,20251229,1745,496649225,h1pstergod,21779,en,2,0.5
316777044342,20251229,1745,172792399,Choppercaipora,21779,pt,2,0.5
315616870887,20251229,1745,553176436,Natynaa_xdd,32399,cs,2,0.5
316829697498,20251229,1745,182446154,tally63,32399,en,2,0.5
316823037786,20251229,1745,868862471,PinkyelPibe,21779,es,2,0.5
316768077657,20251229,1745,176195357,forkuru,32399,en,2,0.5
315060072404,20251229,1745,658195963,bellamusen1,21779,da,1,0.25
316778495478,20251229,1745,1104826148,Trafiquenti_RJ,21779,pt,6,1.5
315040111062,20251229,1745,857702127,volnasexa,32399,ru,6,1.5
315851662694,20251229,1745,1395741082,Arcleagueofficial,21779,de,6,1.5
316002160984,20251229,1745,132739313,TaylorTrapped,21779,en,6,1.5
316818384602,20251229,1745,53711795,BuSheeZy,32399,en,6,1.5
315507434082,20251229,1745,623179485,HeetsDaWish,32399,pt,6,1.5
316855779189,20251229,1745,602726022,brianush,21779,es,6,1.5
316912882804,20251229,1745,453799093,tibu_lta,32399,es,6,1.5
316542340190,20251229,1745,156178510,Digisosa,21779,es,5,1.25
316603343200,20251229,1745,730226966,SOLISSreal,32399,pt,5,1.25
316857700853,20251229,1745,36476737,CHUCKYCS,32399,pt,5,1.25
316778785526,20251229,1745,185451565,JeyZ19x,32399,es,5,1.25
316778486646,20251229,1745,175729552,arson6,32399,pt,5,1.25
316542216030,20251229,1745,470403266,MinimumAffect,32399,en,5,1.25
316001440344,20251229,1745,108629767,howdoijump_tv,32399,en,5,1.25
315012249301,20251229,1745,716005895,vexh1ra,32399,ru,5,1.25
315769149797,20251229,1745,790044212,maldrinzymberi,32399,en,5,1.25
316767813209,20251229,1745,235037943,spunkyslicks,32399,en,5,1.25
316542887262,20251229,1745,178052752,CabethBT,21779,es,5,1.25
316778657910,20251229,1745,545185202,AstralNovaCH,21779,es,4,1.0
316766878809,20251229,1745,766913238,Taylor8lol,21779,fr,4,1.0
316858213877,20251229,1745,223481532,patatamon72,21779,es,4,1.0
316778341622,20251229,1745,189994465,mule_kronny,32399,pt,4,1.0
316942884955,20251229,1745,540163470,baldy_gains1,21779,en,4,1.0
315059553620,20251229,1745,1321961208,Ziiiben,21779,sv,4,1.0
315041409750,20251229,1745,46314607,matimontanax,21779,pl,4,1.0
316775880054,20251229,1745,153705022,nks_apenas1,32399,pt,4,1.0
316768241625,20251229,1745,790383674,TPTPanchete,21779,es,4,1.0
316910437748,20251229,1745,995249943,conejoashechino,21779,es,4,1.0
316779091446,20251229,1745,1193207751,azayellohorrivel,21779,pt,4,1.0
316761351641,20251229,1745,70949379,PWNJimiPWN,21779,en,4,1.0
316943636443,20251229,1745,164810959,StrifePlayz,21779,en,4,1.0
316190424791,20251229,1745,511362325,NDBwastaken,32399,en,4,1.0
316190560855,20251229,1745,70483263,ShadowedEmbrace,21779,en,4,1.0
316483666908,20251229,1745,49719957,imjiraiyaa,32399,en,4,1.0
315771435109,20251229,1745,157052804,SkyCrowX,21779,de,4,1.0
316605695072,20251229,1745,740566154,Level_Up_Emri,21779,en,4,1.0
316858296693,20251229,1745,97452433,Tazonee1,32399,es,4,1.0
316911002100,20251229,1745,812204196,gehnet,21779,pt,4,1.0
316911425524,20251229,1745,736741699,Redtoxin7w7,21779,es,4,1.0
316480972764,20251229,1745,43577226,MrHooliG,32399,en,4,1.0
316858205301,20251229,1745,823967274,belucinna,32399,es,4,1.0
315853076454,20251229,1745,85662106,ReeveNL,21779,nl,4,1.0
316947822299,20251229,1745,495588495,blobgiraffe,21779,en,4,1.0
315769946597,20251229,1745,91086046,ReneLPT,21779,de,4,1.0
316857766389,20251229,1745,600990198,BellaSimy,21779,pt,4,1.0
316481030876,20251229,1745,124587477,iPengyLoL,21779,en,4,1.0
315056627028,20251229,1745,47503790,ChampyOwl,32399,en,4,1.0
316605570528,20251229,1745,902010648,Mizotv_,32399,fr,4,1.0
316778153974,20251229,1745,582478680,illuminati_cmz,21779,pt,4,1.0
316945805147,20251229,1745,1404487850,felir__00,21779,it,4,1.0
315849362790,20251229,1745,424432665,throzen1923,32399,ro,4,1.0
316484323420,20251229,1745,86906146,TheTekShow,21779,en,4,1.0
316857261813,20251229,1745,455291645,Di_raptor,21779,es,4,1.0
316778695030,20251229,1745,62298114,leticagames,21779,pt,4,1.0
315329062643,20251229,1745,225091382,たいし__,21779,ja,4,1.0
315274778737,20251229,1745,1016157147,そーす1111,21779,ja,4,1.0
315616193511,20251229,1745,537924005,zzullaa,21779,de,4,1.0
315275047153,20251229,1745,475618012,belljp_lol,21779,ja,3,0.75
315013461973,20251229,1745,675927318,1nyam,32399,ru,3,0.75
315559792611,20251229,1745,107905807,Daviciyou,21779,es,3,0.75
315853272550,20251229,1745,92948326,Zselee,21779,hu,3,0.75
316911717620,20251229,1745,126957988,NatanLucas14,21779,pt,3,0.75
316912832116,20251229,1745,856206913,paranoidxnz,32399,pt,3,0.75
315041280726,20251229,1745,126193746,pavlysha666,32399,ru,3,0.75
315510753634,20251229,1745,217033365,alejtv,32399,fr,3,0.75
316191877719,20251229,1745,603987461,ReddTTV,32399,en,3,0.75
315510000098,20251229,1745,161404252,crimso_nya,32399,en,3,0.75
315275364977,20251229,1745,478367512,白いかえる,21779,ja,3,0.75
316765666649,20251229,1745,55442539,BassDash,21779,es,3,0.75
316911650420,20251229,1745,1409567500,jobimjob,32399,pt,3,0.75
316002349400,20251229,1745,131099768,pvtpivot_,21779,en,3,0.75
316541293022,20251229,1745,708956393,ShowAm1,21779,es,3,0.75
316605207264,20251229,1745,39424461,Voplec,21779,en,3,0.75
316778529014,20251229,1745,1020231609,EmaAcostta,32399,es,3,0.75
316943885531,20251229,1745,600597004,babeybunnyboo,21779,en,3,0.75
316910588916,20251229,1745,79522800,ojimmy,21779,pt,3,0.75
316912492788,20251229,1745,47061300,lsaso,21779,es,3,0.75
315037557713,20251229,1745,797431608,zoftom,32399,ru,3,0.75
315771361253,20251229,1745,35978789,TRQSbR,32399,fr,3,0.75
316858721781,20251229,1745,67431379,loloparedes_,21779,es,2,0.5
316858886133,20251229,1745,547272956,gastibnt,32399,es,2,0.5
316776633974,20251229,1745,496635563,gloxinia_s2,21779,pt,2,0.5
316542443102,20251229,1745,1252044685,jxfullboxed,32399,en,2,0.5
316481425372,20251229,1745,1325683431,mrsouafa,32399,en,2,0.5
315770806117,20251229,1745,100080624,sisichh,32399,ru,2,0.5
316602609120,20251229,1745,118697597,JHooDWhatsGooD,32399,en,2,0.5
316604869088,20251229,1745,140731931,Maxx_row,21779,fr,2,0.5
315509171938,20251229,1745,83150607,ADRhalbi,21779,fr,2,0.5
316858267253,20251229,1745,191183477,Crippado,21779,pt,2,0.5
316778031862,20251229,1745,414275979,styll7k,21779,pt,2,0.5
315849198438,20251229,1745,407945866,FearlezzEUW,21779,de,2,0.5
316827757658,20251229,1745,514903113,imperiousrob,21779,en,1,0.25
315167932906,20251229,1745,582434402,山影春,21779,zh,1,0.25
316604771168,20251229,1745,216413919,47wando,32399,en,1,0.25
316768145497,20251229,1745,642194735,Zimiluwu,21779,es,1,0.25
316542915934,20251229,1745,168902732,Kampsycho,21779,en,9,2.25
316768030169,20251229,1745,543270187,BakanVT,21779,es,6,1.5
315852890470,20251229,1745,1396665186,NSTOLive,32399,de,6,1.5
315281705714,20251229,1745,897297181,むうにーまん,21779,ja,6,1.5
315011471445,20251229,1745,551591233,IAresTheGodI,21779,ru,6,1.5
315275329137,20251229,1745,773913211,さといぬ,21779,ja,6,1.5
316858379125,20251229,1745,682925423,wowreddion,21779,es,5,1.25
315037816918,20251229,1745,502398515,wackaflcka,21779,no,5,1.25
316777101174,20251229,1745,410169894,jpndub,32399,pt,5,1.25
315771503333,20251229,1745,187497027,Rentier69,32399,de,5,1.25
315541003108,20251229,1745,484676060,aRAUJO0n,32399,pt,5,1.25
315558808291,20251229,1745,723959051,RevivSphere,21779,pt,5,1.25
315011228757,20251229,1745,609276140,yurganov_,32399,ru,5,1.25
316911403124,20251229,1745,167516611,Ylenayx,21779,es,5,1.25
316857694709,20251229,1745,705496965,amnesyas1,21779,pt,5,1.25
316912728948,20251229,1745,810879521,Nkmanga,21779,es,5,1.25
316858455157,20251229,1745,262423377,pelax420,32399,es,5,1.25
316778681078,20251229,1745,863057018,aka_c20,21779,es,5,1.25
316778499702,20251229,1745,613319951,huor_wolf,21779,pt,5,1.25
315146653801,20251229,1745,704067496,Frederix_00k,21779,th,5,1.25
316857513845,20251229,1745,1011477933,Imiguelo,21779,es,5,1.25
316484560092,20251229,1745,114596952,kayamisia,21779,en,5,1.25
315770725861,20251229,1745,140663016,Pashlad,21779,de,5,1.25
315509629026,20251229,1745,726482288,Lumy_twitch,21779,fr,5,1.25
316777218422,20251229,1745,793054590,rezenky,32399,pt,5,1.25
316829122394,20251229,1745,31761787,imCuddlebear,21779,en,5,1.25
315558754531,20251229,1745,1291061965,Fuzumbrella,21779,en,4,1.0
316483364828,20251229,1745,87763262,Orca1,21779,en,4,1.0
316538997086,20251229,1745,1029790757,cero_012,21779,es,4,1.0
315283642226,20251229,1745,581962220,ニタャ,21779,ja,4,1.0
316858463221,20251229,1745,49749394,knifelipe,21779,es,4,1.0
316911726708,20251229,1745,802745091,DelcaG,21779,es,4,1.0
316776716022,20251229,1745,582462302,LeonnidSpartan,21779,pt,4,1.0
316912488564,20251229,1745,519926264,cruciifiiied,21779,pt,4,1.0
315040715350,20251229,1745,47332989,Amse0246,21779,en,4,1.0
315329743859,20251229,1745,1101497869,うるこめ,21779,ja,4,1.0
315012974421,20251229,1745,246300330,fegu,32399,pl,4,1.0
315011796181,20251229,1745,1289203058,mrpiotrunio,21779,pl,4,1.0
316765959513,20251229,1745,201346351,OtherHamBurger,32399,en,4,1.0
316912375796,20251229,1745,814198765,challengerplayermid,21779,pt,4,1.0
316598311904,20251229,1745,567771780,Suivvi,21779,es,4,1.0
315770221797,20251229,1745,919439440,morethanoneleaf,32399,en,4,1.0
315616731111,20251229,1745,161998274,N1ckor,32399,en,4,1.0
316945970779,20251229,1745,108643313,RiseDivine,21779,en,4,1.0
316539328094,20251229,1745,547966720,TANKEEESENSEI,21779,es,4,1.0
315013086037,20251229,1745,56038135,egirleiva,21779,en,4,1.0
316484551900,20251229,1745,205051932,gupppee,32399,en,4,1.0
315011496661,20251229,1745,108944044,hahadesssssss,21779,ru,4,1.0
316188925655,20251229,1745,736491411,QyuuAnon,21779,en,4,1.0
316820430042,20251229,1745,710703775,lookehs,21779,en,4,1.0
315616630375,20251229,1745,153053212,dezipajac,32399,pl,3,0.75
315542197604,20251229,1745,116424845,MilkoTilevRusev,21779,bg,3,0.75
315012095061,20251229,1745,37189531,Nasseqt,21779,fi,3,0.75
316857014133,20251229,1745,556995390,saimuuzz,21779,pt,3,0.75
315591317367,20251229,1745,450065539,havok_9701,21779,en,3,0.75
315615940839,20251229,1745,485126770,emilkolega,32399,pl,3,0.75
316912389364,20251229,1745,769895345,olasoydiego3000,21779,es,3,0.75
315771251301,20251229,1745,1376644280,EmsCantSleep,21779,en,3,0.75
315283700466,20251229,1745,1257351280,ぺなたこ,21779,ja,3,0.75
316857578741,20251229,1745,430384645,pavuulo,21779,es,3,0.75
316605619936,20251229,1745,559738085,UnUsame,21779,es,3,0.75
315060712146,20251229,1745,68221742,Rugreezy,21779,en,3,0.75
315012845525,20251229,1745,495141368,v0vans,32399,ru,3,0.75
316542740830,20251229,1745,29713714,SlimeboySeaker,21779,en,3,0.75
315283508082,20251229,1745,758422786,ちりー12345,21779,ja,3,0.75
316910830580,20251229,1745,171064332,LeXzioN014,21779,es,3,0.75
316542507998,20251229,1745,522477140,elzo_mar,21779,en,3,0.75
316858618101,20251229,1745,633584264,KoDaMamigos,21779,es,3,0.75
316858317301,20251229,1745,263931090,Mrbox4,32399,es,3,0.75
315615937511,20251229,1745,450193822,kaiju_lol,21779,en,3,0.75
315059974100,20251229,1745,759819203,IlAntonn,32399,en,3,0.75
316541424478,20251229,1745,1406040195,darklite1992,21779,en,3,0.75
316776932982,20251229,1745,255770523,chavon222,21779,es,3,0.75
316778166390,20251229,1745,194778719,uhyisus,32399,es,3,0.75
316912615028,20251229,1745,562419830,sakura_celestia,21779,es,3,0.75
316857721973,20251229,1745,219052557,XuusCarvalho,21779,pt,3,0.75
316828855002,20251229,1745,198984833,TheSpaceCactus,21779,en,3,0.75
315060071380,20251229,1745,1090261156,laatch,21779,en,3,0.75
316777401590,20251229,1745,530673953,henriquemdiniz,21779,pt,3,0.75
316000120920,20251229,1745,455146841,shadysg22,21779,en,3,0.75
315616821095,20251229,1745,617084732,Hyper5Flip,21779,de,3,0.75
316778439670,20251229,1745,606651967,ImRitaPlay,32399,es,3,0.75
315510414306,20251229,1745,50232343,jmpereiira,32399,pt,3,0.75
316858222837,20251229,1745,1212641735,na1szt,21779,es,2,0.5
315041334742,20251229,1745,553500288,karpa2u,21779,pl,2,0.5
315616665191,20251229,1745,28158042,R4mboTV,32399,tr,2,0.5
