category_id,igdb_id,genre_id
1574937850,319672,15
1574937850,319672,31
1574937850,319672,32
1520251591,323492,31
1520251591,323492,32
1965668844,334135,12
1965668844,334135,13
1965668844,334135,15
1965668844,334135,32
1960933622,334639,13
1960933622,334639,32
1188466663,339533,13
1845379348,344140,12
1845379348,344140,15
1845379348,344140,32
497146324,346834,31
1912984725,349038,13
1912984725,349038,32
866316626,350049,5
866316626,350049,8
866316626,350049,31
1679923773,358388,13
1679923773,358388,32
403925635,360419,12
403925635,360419,35
863297267,381085,5
16348,349,5
6155,828,5
6155,828,9
636,1532,10
5624,1583,8
5624,1583,31
8095,1791,5
8095,1791,8
8095,1791,31
21813,1962,31
21813,1962,32
2502,4100,8
2502,4100,31
6033,4523,8
6033,4523,31
24992,4728,13
24992,4728,31
30716,6164,2
30716,6164,9
30716,6164,31
431,7469,5
431,7469,24
459824,7897,8
459824,7897,9
459824,7897,15
459824,7897,31
459824,7897,32
488842,9047,9
488842,9047,13
488842,9047,15
488842,9047,32
413449,10278,8
413449,10278,32
10983,10904,12
490314,11064,5
490314,11064,9
490314,11064,12
490314,11064,31
2425,11313,12
489547,11421,13
489547,11421,15
489547,11421,32
489547,11421,33
489547,11421,34
490633,12077,2
490633,12077,9
490633,12077,12
490633,12077,31
490633,12077,34
8798,12211,12
8798,12211,16
8798,12211,24
8798,12211,35
491185,15444,11
491185,15444,15
489169,18376,4
489169,18376,12
489169,18376,31
1272746043,18967,12
1272746043,18967,15
1272746043,18967,16
1272746043,18967,24
490444,18997,2
490444,18997,9
490444,18997,31
490444,18997,32
19534,19096,12
19534,19096,31
418004,19150,8
418004,19150,12
418004,19150,31
418004,19150,32
494369,19851,12
494369,19851,31
369305,19940,8
369305,19940,31
369348,23536,12
369348,23536,15
369348,23536,31
497148,28414,9
497148,28414,12
497148,28414,15
497148,28414,24
497148,28414,31
517967,28933,9
517967,28933,31
517967,28933,32
517967,28933,34
493754,29097,15
493754,29097,16
493754,29097,35
496379,29560,31
496379,29560,32
497486,35371,13
497486,35371,15
497486,35371,31
497486,35371,32
1054404880,36796,12
1054404880,36796,31
7453,45501,8
497682,52190,5
497682,52190,25
497682,52190,31
510204,61616,13
510204,61616,15
510204,61616,31
510204,61616,32
8906,73837,2
8906,73837,9
8906,73837,31
273361396,76940,15
509083,79999,2
509083,79999,9
509083,79999,31
509083,79999,32
499550,80399,16
499550,80399,35
19445,81548,10
511424,104890,8
511424,104890,12
511424,104890,31
511424,104890,32
605155026,106980,12
605155026,106980,25
605155026,106980,31
605155026,106980,32
1770135043,121276,7
514125,121438,9
514125,121438,15
514125,121438,31
514125,121438,32
514125,121438,35
514976,121700,12
514976,121700,13
514976,121700,15
514976,121700,32
514272,122123,11
514272,122123,13
514272,122123,15
514374,124367,13
514374,124367,31
516957,132051,12
516957,132051,31
516957,132051,32
2087546181,142258,12
2087546181,142258,13
2087546181,142258,15
2087546181,142258,31
2087546181,142258,34
1001035119,145786,9
1001035119,145786,31
1001035119,145786,32
692406949,147184,5
692406949,147184,25
692406949,147184,32
299394605,152271,12
299394605,152271,31
299394605,152271,32
1867260076,157710,31
1867260076,157710,32
1795458626,159286,5
1795458626,159286,8
1574194407,174803,2
1574194407,174803,9
1574194407,174803,31
1574194407,174803,32
449298882,177247,4
186845989,178723,34
715626220,180445,9
1298711288,182180,12
1298711288,182180,31
