category_id,igdb_id,game_mode_id
517360,109639,2
517360,109639,5
509614,112870,2
509614,112870,6
515205,113053,1
516702,132594,1
516702,132594,2
516702,132594,3
519421,137300,1
519421,137300,2
519421,137300,3
1798968847,140372,1
1122312301,143872,1
773961660,145844,5
1692274562,146069,1
1291973981,146160,1
1805771893,151738,1
567132865,152065,1
567132865,152065,2
567132865,152065,3
216020981,152250,1
216020981,152250,2
216020981,152250,3
1318168448,152274,1
490307330,188917,1
1363642627,191409,1
1363642627,191409,2
1926459265,203207,1
1550945263,203258,1
1878350916,210659,1
501804885,214408,1
1467844705,223457,1
1467844705,223457,2
1467844705,223457,3
394821599,243822,1
1858133503,252835,1
1153797151,265723,1
308613981,266258,1
308613981,266258,2
1880963126,266712,1
2055262203,287853,1
2055262203,287853,2
2055262203,287853,3
1173950709,293118,1
588913872,295436,1
1990731722,306154,1
114437271,314250,1
114437271,314250,2
114437271,314250,3
114437271,314250,4
584763370,315930,1
584763370,315930,2
686116244,320873,1
1406899016,336733,2
1406899016,336733,3
20195587,339167,1
1870726859,339446,1
1870726859,339446,2
1870726859,339446,3
151959766,340570,1
151959766,340570,2
151959766,340570,3
1891455936,348313,1
974103404,348703,1
1568874377,376198,1
3375,1001,1
17613,1307,1
17613,1307,2
24799,2062,1
565,2309,1
9511,2451,1
9511,2451,2
369575,3088,1
67719,3145,1
67719,3145,2
3578,4042,1
3578,4042,4
17500,4106,1
17500,4106,2
3439,5820,1
3439,5820,2
3439,5820,3
3439,5820,4
19513,6977,1
19513,6977,2
29428,7000,1
133413,8576,1
397741,9072,1
488942,11290,1
488942,11290,2
488942,11290,4
472,11541,1
489138,11666,1
489138,11666,2
489138,11666,3
15323,13676,1
1474690165,21066,1
492971,21623,1
492971,21623,2
492971,21623,4
1573747384,23799,1
1573747384,23799,2
1573747384,23799,3
492976,24881,1
1131770924,27432,1
497346,28337,1
15423,28400,1
15423,28400,2
491859,28751,2
491859,28751,5
123196015,31794,1
24048,36284,1
1040,43641,1
502825,54486,1
502825,54486,2
502825,54486,3
498210,54548,1
498210,54548,2
498210,54548,3
24432,68011,1
5870,69245,1
488137,88541,1
32622,92597,2
32622,92597,5
19567,92762,5
503243,95117,1
503243,95117,2
503243,95117,3
503243,95117,5
512804,114287,1
512804,114287,2
512804,114287,3
513828,121338,1
514017,122200,1
514196,122229,1
514196,122229,2
514196,122229,3
802924960,122562,2
802924960,122562,3
802924960,122562,5
514878,123251,1
19496,124474,2
517668,134161,1
50925173,134586,1
519298,138722,1
1407092475,141523,1
1407092475,141523,2
108763890,142063,1
108763890,142063,2
123186135,146146,1
1536706920,154902,1
19620578,158813,2
19620578,158813,3
19620578,158813,6
2054613826,159865,1
639334765,166722,1
156473495,166920,1
156473495,166920,2
156473495,166920,3
1041851448,186889,1
1041851448,186889,2
2127741554,186939,1
643733157,190483,1
842266336,198241,1
842266336,198241,2
842266336,198241,3
2123932614,201417,1
1939516635,204623,1
468880140,214135,1
468880140,214135,2
468880140,214135,3
1853454333,221997,1
397618469,224438,1
163875125,235823,1
2005154577,243385,1
441104218,247245,1
1332213960,250160,1
1332213960,250160,2
1332213960,250160,3
815708878,258588,1
1860928833,258979,1
491547814,261554,1
452260026,266078,1
1220624571,266698,1
1199329891,276168,1
390453727,280857,2
1074401885,281785,1
1520749343,282296,1
1253966976,287852,1
1253966976,287852,2
1253966976,287852,3
1698022690,287886,1
1698022690,287886,2
1021446845,289151,2
1021446845,289151,3
1021446845,289151,5
384125028,312871,1
384125028,312871,2
384125028,312871,3
2109314477,313812,1
2109314477,313812,2
2109314477,313812,3
1161411342,315475,1
485080528,325276,1
485080528,325276,2
485080528,325276,3
1306936545,333819,2
1306936545,333819,3
1306936545,333819,5
1306936545,333819,6
1305607436,338315,1
116374915,347118,1
116374915,347118,2
320749923,348055,1
320749923,348055,2
320749923,348055,3
320749923,348055,4
1748176173,349787,2
1748176173,349787,3
1748176173,349787,5
23863,4,1
26549,137,1
18820,552,1
3359,1037,1
6137,1050,1
19348,1051,1
1093,1218,1
9248,1242,1
9248,1242,2
19170,1270,1
129999,1274,1
129999,1274,2
1396,1439,1
16542,2787,1
16542,2787,2
33769,3047,1
33769,3047,2
17872,3216,1
17872,3216,2
17872,3216,3
20454,3512,1
20454,3512,2
20454,3512,4
24310,5054,1
24310,5054,2
24310,5054,4
347,5761,1
347,5761,4
7,6154,1
57558073,6814,1
57558073,6814,2
57558073,6814,3
138583,7444,1
138583,7444,3
33081,8410,1
33081,8410,2
33081,8410,3
33081,8410,5
313078,8424,1
313078,8424,2
1490157283,8864,1
502317,11710,1
492696,14763,1
33465,18874,1
1582968846,21926,1
1582968846,21926,2
564898611,24415,1
564898611,24415,2
504140,27514,1
504140,27514,2
1203817004,46456,1
1203817004,46456,2
1203817004,46456,3
1193214592,51564,1
1193214592,51564,2
497906,54687,1
497906,54687,2
497906,54687,3
700550196,86948,1
700550196,86948,2
5719,94812,1
5719,94812,2
333536769,95262,1
398767002,113198,2
519075,114840,1
513418,117083,1
513418,117083,2
513418,117083,3
514091,122081,1
514091,122081,2
514091,122081,3
512754,126005,1
519586,129693,2
516656,132909,1
516656,132909,2
516656,132909,3
519165,133330,1
518092,133341,1
516800,133783,2
516800,133783,3
516800,133783,5
922417542,135546,1
922417542,135546,2
1038052775,153626,1
1038052775,153626,2
649991126,154161,1
58818823,162215,1
672253654,174523,1
875869495,175987,1
875869495,175987,2
875869495,175987,3
700257141,181076,1
1189289434,191427,1
1227893925,198230,1
1945978390,209129,5
606867561,211223,1
725629820,212571,1
725629820,212571,3
725629820,212571,4
1169827,216947,1
759925620,217017,1
1225279630,220995,1
1125073531,236322,1
1752187038,254093,2
1814881863,257332,1
1814881863,257332,2
1814881863,257332,3
867264357,276853,1
1823834229,290421,1
1057431629,292877,1
832958780,295367,1
989318112,295741,1
545090511,305550,1
1099872086,306725,1
896117537,312555,1
1835414308,317124,2
1835414308,317124,5
1835414308,317124,6
743904225,317717,1
1123231669,318395,1
1123231669,318395,2
1123231669,318395,3
1123231669,318395,5
1975302275,318912,1
2036159289,324591,1
2036159289,324591,2
2036159289,324591,3
987277565,328611,1
987277565,328611,2
987277565,328611,3
901867298,329207,1
901867298,329207,2
545789340,330120,1
1414588349,333227,1
1414588349,333227,2
1414588349,333227,6
42087488,334486,1
1114472284,337030,1
1114472284,337030,2
1318239577,344588,1
1318239577,344588,2
1318239577,344588,3
1050659518,348175,1
691578957,361630,1
1365318504,365344,1
13354,381,1
13354,381,2
18756,522,1
18756,522,3
16652,1042,1
30826,1079,1
15316,1220,1
15316,1220,2
34058,1268,1
34058,1268,2
19339,2254,1
19339,2254,2
19339,2254,4
17189,2344,1
17189,2344,2
17189,2344,3
17189,2344,4
5343,2579,1
5343,2579,2
14780,3267,2
32083,3432,2
32083,3432,3
32083,3432,5
10651,3998,1
18900,5299,1
18900,5299,2
18900,5299,4
21725,6502,1
21725,6502,2
24571,7223,1
24571,7223,2
24571,7223,3
492750,8716,1
492750,8716,2
492750,8716,3
460657,10554,1
490537,12482,1
499111,14741,1
92366289,15739,1
1918,16474,1
490354,16605,1
490354,16605,2
490354,16605,3
490354,16605,4
1168,18056,1
370316,23306,1
370316,23306,2
458643,23577,1
458643,23577,2
490063,26985,5
496422,27994,1
503901,32997,1
488627,38029,2
488627,38029,3
488627,38029,5
1656855126,39762,1
3353,41830,1
3353,41830,2
16456,48927,1
369552245,50867,1
369552245,50867,2
369552245,50867,3
2052,75883,1
500560,76723,1
513072,88431,1
515900,89366,1
422940211,97077,1
1033413059,99752,1
509009,106803,1
509009,106803,2
509009,106803,3
509185,107155,1
509185,107155,2
509619,107300,1
1941647655,109580,1
13425,110590,1
510106,111544,1
511353,115283,1
511353,115283,2
511353,115283,3
513770,121500,1
513770,121500,2
513770,121500,3
1903254088,125009,1
1903254088,125009,2
1903254088,125009,3
1903254088,125009,4
515386,127842,1
1343221572,129939,1
1825784314,132748,1
1825784314,132748,2
1825784314,132748,3
1521500257,136482,1
1872074204,139150,1
1872074204,139150,2
1872074204,139150,3
1893523506,140654,1
1348737879,142703,1
1348737879,142703,2
1348737879,142703,3
1747174592,145341,2
175235379,147519,1
1689442188,151787,1
491962037,152779,1
1399681620,171390,1
1146332191,173091,1
79664757,175001,2
79664757,175001,3
79664757,175001,5
1109468817,182410,1
638635387,185251,1
120262637,191851,1
649346868,200905,1
165769183,204184,1
1334140708,204543,1
847542703,213113,1
298717417,220312,2
823574891,234769,1
823574891,234769,2
2128139746,238564,2
2128139746,238564,3
2128139746,238564,5
747530903,242493,1
747530903,242493,2
747530903,242493,3
747530903,242493,4
665562457,244167,2
665562457,244167,4
1547339150,249620,1
665901393,260021,1
665901393,260021,2
2101710980,266439,1
1474315677,269096,1
1474315677,269096,2
1712837864,277278,1
1712837864,277278,2
1712837864,277278,3
2018112950,290839,1
2018112950,290839,3
1506110656,297944,1
856869937,307648,1
1999126514,309838,1
239203040,319970,1
1473110179,332712,1
273632462,338546,1
1609205189,361272,1
1674807430,372155,1
1674807430,372155,2
1674807430,372155,3
2143686220,382003,1
23017,38,1
23017,38,2
23017,38,3
8855,97,1
8855,97,2
8855,97,4
8315,214,1
8315,214,2
509508,358,1
509508,358,2
31551,979,1
31551,979,2
31551,979,3
31551,979,4
19156,1062,1
14198,1105,1
11854,1187,1
19829,1352,1
19829,1352,2
19829,1352,3
11996,1437,1
17743,1754,1
115977,1942,1
9440,2720,1
9440,2720,2
60,4037,1
60,4037,2
60,4037,4
9656,6696,1
460508,6748,1
460508,6748,2
460508,6748,3
313566,7205,1
461410,7603,1
28834,8188,2
28834,8188,3
28834,8188,5
6256,8832,1
6256,8832,2
490500,11613,1
490500,11613,2
18168,11757,1
490928,13555,1
490928,13555,2
490928,13555,3
491327,18017,1
491705,18088,1
491705,18088,2
491705,18088,3
491705,18088,4
493618,18167,1
491437,18968,1
491437,18968,2
491437,18968,3
491437,18968,4
493150,19575,1
493150,19575,3
492736,19746,1
488974,20022,1
1391339485,20275,1
126281,20287,1
126281,20287,3
39532650,22850,1
39532650,22850,2
494141,25623,1
494141,25623,2
494141,25623,3
14395,26189,2
14395,26189,3
603783007,26915,1
496735,27344,1
496735,27344,2
496735,27344,3
497267,28225,1
497267,28225,2
497267,28225,3
497385,36911,1
497385,36911,2
123946565,37140,1
83755,54497,2
460746,61467,1
502961,81986,1
323283900,86632,1
1691026305,90714,1
5892,94365,1
506406,103275,2
506406,103275,3
361630393,109706,1
511183,114392,1
511471,115425,1
512987,119305,1
512987,119305,2
512987,119305,3
512987,119305,4
514308,122108,1
514308,122108,2
514166,124333,1
515312,126994,1
519493,138244,1
1608308954,142213,1
1032548221,161626,2
1535635666,164243,1
427838930,173337,1
119464928,196954,1
934948884,198900,1
1652647494,211391,1
1652647494,211391,2
1075600787,220348,1
1075600787,220348,2
1075600787,220348,3
687646796,234801,1
143662140,240585,1
643774725,252828,1
643774725,252828,2
643774725,252828,3
643774725,252828,5
227689960,252837,1
17258312,262093,1
1192189185,279687,1
164168115,284415,1
164168115,284415,2
164168115,284415,3
255386500,293035,1
255386500,293035,2
255386500,293035,3
68738065,293162,1
745937462,298198,1
1498108698,305012,1
478131056,306143,1
478131056,306143,2
1757868477,306144,1
290373591,309026,1
290373591,309026,2
290373591,309026,3
534570752,312565,1
1246071024,318448,1
1877343133,321427,2
1877343133,321427,3
1877343133,321427,5
1877343133,321427,6
106675878,322504,1
1453708234,324927,1
1427281643,328138,1
1759825960,329294,2
1433808140,332225,1
1433808140,332225,2
1433808140,332225,3
1433808140,332225,5
1433808140,332225,6
1861044388,337907,1
1861044388,337907,2
187423292,338074,1
187423292,338074,2
187423292,338074,3
818633916,342047,2
818633916,342047,3
303134951,346816,1
303134951,346816,2
303134951,346816,3
449419839,364403,2
167365321,369077,1
1853323975,374827,1
1853323975,374827,2
1853323975,374827,3
15062,11,1
6490,142,1
6490,142,2
6490,142,3
6490,142,4
5692,248,1
5692,248,2
8026,895,1
5789,1285,1
5789,1285,2
5789,1285,3
23581,1293,1
23581,1293,2
23581,1293,3
16782,1346,1
29625,1402,1
1343302596,1518,1
1343302596,1518,2
68028,1593,1
5258,1700,1
15538,1743,1
12049,2566,1
12049,2566,2
25087,2605,1
25087,2605,2
25087,2605,3
3682,2671,1
3682,2671,2
3682,2671,3
3682,2671,4
7056,3154,1
7056,3154,2
7056,3154,3
2124779413,3683,1
19973,3751,1
19973,3751,2
7291,3795,1
369345,4847,1
415960,5447,1
415960,5447,2
415960,5447,3
31238,5924,1
31238,5924,2
31238,5924,3
10902,6453,1
10902,6453,2
10902,6453,4
369385,8750,1
369385,8750,2
369385,8750,3
370345,9527,1
370345,9527,2
370345,9527,3
4274,10998,1
459382,11186,1
459382,11186,2
459382,11186,3
459382,11186,4
17381,11696,1
33581,17239,1
494648,18645,1
460641,18854,1
460641,18854,2
490425,19249,1
490425,19249,2
490425,19249,3
490425,19249,5
490646,20150,1
488841,20869,1
498404,22359,1
498404,22359,2
498404,22359,3
494684,26227,1
494684,26227,2
494684,26227,3
26184,29260,1
496564,35299,1
497439,36952,1
495810,41047,1
490730,47068,1
369409,47097,1
494998,59843,1
494998,59843,2
494998,59843,3
494998,59843,4
126261,63813,2
126261,63813,5
77837,64369,1
77837,64369,2
77837,64369,3
751507360,74269,5
1628282362,74384,1
14678,78247,2
313189,80332,1
313189,80332,2
313189,80332,3
502918,82117,1
506269,102321,1
506269,102321,2
506269,102321,3
506269,102321,4
516097,109666,2
516097,109666,3
516097,109666,5
1053154439,110104,2
511134,114455,1
511134,114455,2
511134,114455,3
512551,118272,1
512551,118272,2
512551,118272,3
512981,119298,1
516089,120163,1
1076084581,134438,1
344055632,145060,1
1889057295,148397,1
1889057295,148397,2
1889057295,148397,3
914065119,150007,1
914065119,150007,2
914065119,150007,3
914065119,150007,4
1414748474,153054,1
1414748474,153054,2
208824649,157024,1
694090535,159425,1
2112933770,164196,1
761479925,165126,1
1600310041,178123,1
62760102,185254,2
2030023289,197669,1
2030023289,197669,2
1771631982,200611,1
595375512,201020,2
595375512,201020,6
1627862708,202723,1
460167237,207632,2
460167237,207632,3
460167237,207632,4
287819112,210339,1
287819112,210339,2
287819112,210339,3
1262582393,217565,1
1262582393,217565,2
1262582393,217565,3
1085559783,217964,1
33498346,222654,1
561028012,230103,5
301027107,252492,1
301027107,252492,2
559157260,252503,1
1033903483,263653,1
1411908736,265060,1
1808565595,279635,1
1808565595,279635,2
1808565595,279635,3
290075012,283391,2
290075012,283391,3
290075012,283391,5
1033885642,302230,1
1033885642,302230,2
696605418,309472,1
696605418,309472,2
696605418,309472,3
1832161062,310560,1
131997363,310885,1
1572860451,316603,2
1572860451,316603,6
1888769590,330110,1
159303842,333260,1
1955635111,335855,1
1890919318,338085,1
1890919318,338085,2
1890919318,338085,4
1310101236,347285,1
1600655290,362506,1
1600655290,362506,2
36155611,371876,5
1710746736,379758,1
31192,243,1
3541,355,1
3541,355,2
18749,441,1
18749,441,2
18749,441,3
13206,484,1
28565,981,1
28565,981,2
28565,981,3
5089,1004,1
9297,1160,1
10142,1330,1
10142,1330,4
14738,2623,1
143438833,2755,1
17684,5351,1
16842,6454,1
16842,6454,2
16842,6454,4
9869,7260,1
24611,9543,1
489591,10031,1
489591,10031,2
489591,10031,3
489591,10031,4
13850,10909,1
49,12858,1
489668,13623,1
489668,13623,3
491169,15746,2
491169,15746,3
1423427741,16476,1
492487,17026,1
492303,22712,2
492303,22712,5
494592,25632,1
506800,26646,1
895034933,27129,1
895034933,27129,2
497433,37057,1
1219059137,44158,1
1695104761,59849,1
33389,65445,1
33389,65445,2
33389,65445,3
17437,70512,1
17437,70512,4
65801,77267,1
65801,77267,2
19303,77285,1
20507,78766,1
505964,101211,1
508661,105712,1
510100,111474,1
509585,112236,1
511752,115861,1
864757609,116714,1
659192029,117296,2
659192029,117296,5
513368,120302,1
514962,123783,1
514962,123783,2
514962,123783,3
514962,123783,4
515580,126212,1
518878,135991,1
518874,136000,1
1538476028,141543,1
416178942,144649,1
416178942,144649,2
416178942,144649,3
418721827,144775,1
64300975,145028,1
590233873,145528,1
177569847,149821,1
177569847,149821,2
1666420060,152074,1
1489336423,154775,1
547501449,164290,1
1159937226,173072,1
1723809325,196770,1
862021340,203376,1
862021340,203376,2
862021340,203376,3
1492488443,213475,1
1492488443,213475,2
1492488443,213475,3
246195072,222127,1
246195072,222127,2
1921902342,229176,1
1921902342,229176,3
482978077,236813,1
482978077,236813,2
1538077035,239086,1
308555745,244000,1
1554457110,248302,2
1554457110,248302,5
1603372251,249013,1
20590263,255695,1
20590263,255695,2
20590263,255695,3
1927225743,261574,1
1438487211,280431,1
258682120,282272,1
807701433,282291,1
1185403782,282900,1
1185403782,282900,2
740574587,288493,2
2047927150,304740,1
2146644738,306909,1
2000345433,306979,1
1868356881,309176,1
1868356881,309176,2
1868356881,309176,3
24096824,309324,1
242006940,309554,1
242006940,309554,2
242006940,309554,3
853281903,316705,1
683864379,317082,1
683864379,317082,2
683864379,317082,3
1175781390,322500,1
241940403,323507,1
1159534097,326638,1
1682609878,328855,1
1682609878,328855,2
1682609878,328855,3
531697421,330905,1
423581808,333277,1
994861168,335494,1
1524853047,364975,1
1839534381,372203,1
1174119429,376742,2
123348703,382639,1
18894,361,1
18894,361,2
18734,498,1
18734,498,2
18734,498,3
18734,498,4
18892,509,1
18892,509,2
18892,509,3
31410,537,1
31410,537,2
33555,1586,1
33555,1586,2
33555,1586,3
21791,2268,1
21791,2268,2
21791,2268,4
4694,2928,1
4694,2928,2
369565,3199,1
369565,3199,2
369565,3199,3
7995,4797,1
3802,5074,1
3802,5074,2
3802,5074,4
17663,5507,1
17663,5507,2
17663,5507,3
450,5812,1
450,5812,2
450,5812,3
450,5812,4
459444,7846,1
459444,7846,2
27449,9598,2
488833,11069,1
488833,11069,2
488833,11069,3
221,11261,1
1659,14606,1
491189,16611,1
491189,16611,2
491189,16611,3
31875,16665,1
1662947155,20586,1
1662947155,20586,2
493890,24905,1
12610,34783,1
490656,35710,1
490656,35710,2
68689395,36794,1
68689395,36794,2
497241,46987,1
6891,47279,1
6891,47279,2
681051334,48720,1
498174,54218,1
144717847,55639,1
505509,74531,1
29199,85512,1
508544,102995,1
1281246848,103286,1
1281246848,103286,2
1281246848,103286,3
506411,103288,1
506411,103288,2
506435,103304,1
506467,103331,1
2145566326,109970,1
2145566326,109970,2
2145566326,109970,3
509974,111880,5
510698,113431,1
510698,113431,2
510698,113431,3
904637355,115695,1
1957290928,122043,1
518752,124198,1
30442787,126101,1
30442787,126101,2
30442787,126101,3
518081,128991,1
2037799395,133059,1
518390,137619,1
517575,137704,2
492027464,140587,2
492027464,140587,5
1488417149,141547,1
1488417149,141547,2
1488417149,141547,3
2082583073,141682,1
2082583073,141682,2
2082583073,141682,3
19713870,143608,1
19713870,143608,2
19713870,143608,3
19713870,143608,4
805842275,143628,1
805842275,143628,2
805842275,143628,3
805842275,143628,5
187712980,144781,1
187712980,144781,2
946942782,145861,1
1067345253,165346,1
1067345253,165346,2
1067345253,165346,3
1816428307,165392,1
1575120516,186309,1
1219951594,194042,1
1193781959,199136,1
461934448,217304,1
582894905,229913,1
233340434,235182,1
1874847351,238433,1
1097915567,241450,1
1097915567,241450,2
1097915567,241450,3
950330869,250617,1
463447553,254339,1
463447553,254339,2
463447553,254339,3
709292565,257329,1
1703263168,258410,1
744955966,261627,1
337032217,299582,1
747849228,301925,1
1906762139,302094,1
473558575,302905,1
1451084268,311967,2
1451084268,311967,3
294203615,315964,1
1752985670,319359,1
1752985670,319359,2
1752985670,319359,3
1139802963,323287,1
758167093,324257,1
1444831815,326578,1
2066776468,332131,1
1545524944,342846,1
1689413186,344353,1
1689413186,344353,2
1689413186,344353,3
484023564,344681,1
484023564,344681,2
484023564,344681,3
113965897,358070,1
976777994,363307,1
976777994,363307,2
976777994,363307,3
843932211,373540,1
6410,748,1
15921,837,1
1165126140,1119,1
30680,1585,1
30680,1585,2
30680,1585,3
8230,1745,1
31444,3754,1
14385,4117,1
14385,4117,2
313517,4756,1
313517,4756,2
313517,4756,3
15265,5842,1
15265,5842,2
15265,5842,3
15265,5842,4
14605,6004,1
14605,6004,4
66174,7099,1
66174,7099,2
66174,7099,4
23050,7216,1
23050,7216,2
23050,7216,3
23050,7216,5
1520,7558,1
1520,7558,3
476395,7708,1
476395,7708,2
476395,7708,3
8704,7736,1
4469,8133,1
490337,11175,1
489594,11283,5
491181,14587,1
1416691202,15862,1
490393,19293,1
1190950645,20740,1
513057,23891,1
493080,27283,1
493080,27283,2
493080,27283,3
313969585,27832,1
23549,29526,1
497545,31558,1
497545,31558,2
497545,31558,3
2065020108,33102,1
67618,33838,1
67618,33838,2
67618,33838,3
67618,33838,5
17766,48424,1
882,70939,1
4671,71679,1
27733,91477,1
510196,101320,1
125439242,102432,1
125439242,102432,2
1270899759,103406,1
511893,107016,1
508992,107754,1
508992,107754,2
508992,107754,3
1785154038,115278,1
511531,115477,1
515884,122132,1
517403,133307,1
517403,133307,2
517403,133307,3
519579,138858,1
1799693736,142561,1
37334917,142672,1
334315498,146054,1
2008097657,148289,1
394720237,150000,1
812032467,154759,1
812032467,154759,2
78450655,157816,1
1720712325,159703,1
1720712325,159703,2
1720712325,159703,3
1339808496,161379,1
1014298833,172357,1
2125330172,174596,2
396618229,179118,1
629203203,180225,1
1273227471,182378,1
1273227471,182378,2
1273227471,182378,3
91450782,193251,1
562880001,214397,1
562880001,214397,2
562880001,214397,3
840480991,218212,1
840480991,218212,2
557609183,232417,1
8570120,236663,1
1969359801,247912,1
1660786795,252480,1
1991366231,253537,1
346078625,256090,2
1341661422,258330,1
368861147,264705,1
1376929045,266157,1
1376929045,266157,2
1376929045,266157,3
736979598,276632,1
290347532,277266,1
652734808,278425,1
1741699785,291932,1
1741699785,291932,2
1741699785,291932,3
1741699785,291932,4
1218887950,306142,1
1218887950,306142,2
1218887950,306142,3
1896282009,312476,1
1920040835,315726,1
239639635,325010,1
689053174,329762,1
2030191514,331389,1
672425956,333026,1
1243798847,334351,1
348581378,343135,1
348581378,343135,2
348581378,343135,3
348581378,343135,4
556011600,343545,2
210472759,352789,1
210472759,352789,2
1237091527,352790,1
2026154742,359644,1
353113584,364508,1
13327,152,1
13327,152,2
12415,154,1
12415,154,2
12415,154,4
19535,1223,1
19535,1223,2
16617,1653,1
16617,1653,2
16617,1653,3
7228,1842,1
7228,1842,2
7228,1842,4
5975,2207,1
25324,2538,1
25376,2587,1
25376,2587,2
759,2900,1
526495032,2904,1
18396,3041,1
10458,3644,1
10458,3644,2
10458,3644,4
20200,3884,1
17794,4105,1
17794,4105,4
14486,4158,1
14486,4158,4
15734,4174,1
15734,4174,2
15734,4174,4
6956,4225,1
16854,5751,1
17464,7858,1
17464,7858,2
17464,7858,4
5447,8072,1
92923,9628,2
92923,9628,3
92923,9628,5
24467,9726,1
488635,11059,1
488635,11059,2
12919,11371,1
490432,11492,1
33106,11778,1
16394,12450,1
26867,15018,1
492935,19083,2
492935,19083,3
66002,20686,1
506444,21238,1
894,24120,1
29345,24288,1
29345,24288,2
491283,26914,1
15470,27255,1
15470,27255,2
496885,28013,1
496885,28013,2
496885,28013,3
309493,28227,1
496960,28540,1
491927,33441,1
1201819487,37094,1
382302688,37147,1
9704,39295,1
9704,39295,2
31804,47801,1
31804,47801,2
460018,61859,1
67828,64663,1
1707018806,78497,1
1707018806,78497,2
506376,103269,1
506376,103269,2
510366,108297,1
508712,109085,1
5218,109277,1
5218,109277,2
5218,109277,3
511661,114094,1
511844,116584,1
512525,116797,1
512525,116797,2
512525,116797,3
682754513,118074,1
682754513,118074,2
682754513,118074,3
512921,119247,1
349626339,124042,1
515156,125628,1
1981153950,127982,5
515630,130577,1
517357,133433,1
296415014,141545,1
296415014,141545,2
296415014,141545,3
1725408175,141568,1
103252334,142737,1
1259504587,143175,1
1259504587,143175,2
477532253,145855,1
477532253,145855,2
477532253,145855,3
796671761,152124,1
1409017406,159299,1
950189725,182278,1
950189725,182278,2
950189725,182278,3
1167040590,186767,1
1167040590,186767,3
1297345368,190361,1
541738659,204624,1
1855871985,206336,1
1023625360,229794,1
1023625360,229794,3
2031365572,248582,1
2031365572,248582,2
2031365572,248582,3
146467191,252788,1
146467191,252788,2
146467191,252788,6
1103329864,252997,1
932294127,258211,1
775676790,272721,1
775676790,272721,2
775676790,272721,3
775676790,272721,5
1749671014,275249,1
1830452969,281531,1
403937708,281858,5
121549083,302726,1
1166288653,303937,1
1978068952,315958,1
2060198130,317175,1
2060198130,317175,2
2060198130,317175,3
1181752917,324581,1
737170012,328901,1
209361731,333676,1
1608785203,338920,2
634101572,350903,1
1857688040,354740,1
1857688040,354740,2
1857688040,354740,3
601470178,358527,1
601470178,358527,2
2777177,361791,1
2777177,361791,2
2777177,361791,3
440715807,365359,1
4120,12,1
4120,12,2
11386,376,1
18944,490,1
18944,490,2
569,843,1
31568,1013,1
31568,1013,2
13565,1189,1
16732,1231,1
16097,1429,1
1497,1746,1
4540,1773,1
4540,1773,2
4540,1773,4
2668,1925,1
126290,1940,1
126290,1940,2
126290,1940,3
25180,2691,1
25180,2691,2
25180,2691,3
25180,2691,4
8162,3368,1
8162,3368,2
8162,3368,4
509510,3603,1
19419,4840,1
19419,4840,2
31931,5122,1
31931,5122,2
31931,5122,3
31931,5122,4
68005,5317,1
68005,5317,3
18207,5561,1
14864,6030,1
14864,6030,2
14864,6030,4
14323,6829,1
8084,6958,1
8084,6958,2
18953,6962,1
29039,7115,1
29039,7115,2
29039,7115,4
496474,7333,1
496474,7333,2
496474,7333,3
28813,7489,1
488662,8492,1
3564,8614,1
3564,8614,2
460006,8900,1
489376,9498,1
489608,11071,1
489608,11071,2
489608,11071,3
490699,12530,1
490699,12530,2
459623,16867,1
269359534,20863,1
405007883,24220,1
405007883,24220,2
494666,26298,1
510611,26879,1
24762,29201,1
469848814,33896,1
733,44957,1
498247,54760,1
498247,54760,2
498247,54760,3
499566,68682,1
17479,78230,1
17479,78230,2
328405567,81997,1
328405567,81997,2
328405567,81997,3
623212520,89115,1
623212520,89115,2
623212520,89115,3
510773,116475,1
512457,116667,1
512457,116667,2
513942,121754,1
513942,121754,2
513942,121754,3
515486,121898,2
515486,121898,3
511725,125868,1
516632,126725,1
344617328,129109,1
515882,130770,1
516564,132185,1
516564,132185,2
516564,132185,3
510417,133256,1
519358,137132,1
519358,137132,2
519358,137132,3
518405,137243,1
1746347805,144971,1
1746347805,144971,2
1746347805,144971,3
313462248,147480,1
44005315,178900,1
1284999473,186597,1
66099908,188383,1
855139363,202463,1
1824567799,206818,1
502866917,212750,1
494160368,213256,1
1088733153,222125,1
806939753,226030,1
806939753,226030,2
806939753,226030,3
2053251455,228376,1
2053251455,228376,2
2053251455,228376,3
1327012121,230769,1
44336949,251564,1
44336949,251564,2
44336949,251564,3
1162901384,256636,1
1638294306,263727,1
1935014608,274715,1
797250788,276732,1
1158113498,284725,1
1092905645,292946,1
1092905645,292946,2
1092905645,292946,3
1100757263,296832,1
411019402,297623,1
411019402,297623,2
411019402,297623,4
521239567,304670,1
521239567,304670,2
521239567,304670,3
2043761378,305074,1
1968590003,305184,1
496040,321884,1
1813418891,322701,1
1813418891,322701,2
1813418891,322701,3
1560894071,327669,1
29656585,333822,1
2044434874,337462,1
1817170134,340540,1
1817170134,340540,2
1817170134,340540,3
803551589,343477,1
1533601850,344182,2
589759234,345942,5
1814428714,380649,1
449601671,382169,1
1421,87,1
1421,87,2
1455,310,1
505,603,5
18701,884,1
18701,884,2
9672,2762,1
267,4027,1
267,4027,2
267,4027,4
22015,4893,1
580396729,5552,1
580396729,5552,3
370323,5572,1
370323,5572,2
370323,5572,3
10899,6181,1
313164,6656,1
313164,6656,2
12582,7140,1
