user_id,user_name,login_name,broadcaster_type
683857730,Sulten_Yasz,sulten_yasz,affiliate
1394453953,塔子とうこ,to10u5,normal
104220066,LolElekktro,lolelekktro,partner
67775582,dmt_cyzar,dmt_cyzar,normal
1115176388,respektedsamurai,respektedsamurai,normal
904890860,n3vermore_1718,n3vermore_1718,normal
415866296,wataqme,wataqme,normal
507850819,AFefii,afefii,affiliate
574416280,ichbinabba,ichbinabba,affiliate
1385898886,zzzJouzo,zzzjouzo,normal
204425670,JiflinJJ,jiflinjj,normal
41604825,hjorth77,hjorth77,normal
96438697,yaplol,yaplol,affiliate
1018331620,fullbuster1,fullbuster1,normal
595216095,GEODE0,geode0,affiliate
794373524,call_me_veikkaa,call_me_veikkaa,normal
1054779074,mikazewq,mikazewq,affiliate
1273062980,rostyasha1,rostyasha1,affiliate
196813354,36Jay,36jay,affiliate
1395713896,EndiQue_The_One,endique_the_one,affiliate
46168728,Rojankhzxr,rojankhzxr,partner
548337872,wwTavin,wwtavin,affiliate
1129064380,kina_fps,kina_fps,affiliate
167904059,Arhs2K,arhs2k,affiliate
745514838,WorldQC,worldqc,affiliate
1371826459,sera_999x,sera_999x,normal
174194186,SirPonde,sirponde,affiliate
595056651,ammiira_,ammiira_,affiliate
934490896,kape_ka1,kape_ka1,normal
724971739,o_balenciaga_o,o_balenciaga_o,normal
599415395,nihla_yagdrahorn,nihla_yagdrahorn,affiliate
39194732,Narkuss_lol,narkuss_lol,partner
431161864,glaringedgar,glaringedgar,affiliate
785583572,maikedi_,maikedi_,affiliate
120522920,Yourgame,yourgame,affiliate
524273108,ZFCWizzy,zfcwizzy,normal
55204446,Teigo__,teigo__,affiliate
258797797,tuckoff,tuckoff,normal
735730707,shyclover4659,shyclover4659,normal
210547372,feignant15,feignant15,normal
436723912,zxconvu1sed,zxconvu1sed,normal
629576117,bigloser82,bigloser82,normal
23512993,dizzy_ssbm,dizzy_ssbm,normal
1418960158,rvbrvm,rvbrvm,normal
73196413,Shrimplonex,shrimplonex,affiliate
156036163,Zereqp,zereqp,normal
527224594,tissaiarose,tissaiarose,affiliate
1097935935,DREDOOW,dredoow,normal
146003129,danfps1,danfps1,partner
94982615,Groumac95,groumac95,affiliate
112351642,DaBundez,dabundez,affiliate
168145306,ozii311,ozii311,affiliate
587850583,dajanywiner,dajanywiner,normal
1087798088,pyolani,pyolani,normal
113990593,pyk3man,pyk3man,affiliate
583188602,Gunnariven,gunnariven,affiliate
157398660,Jufkaa_,jufkaa_,normal
135046180,TheRudeAssassin,therudeassassin,affiliate
175949693,vitozk1,vitozk1,affiliate
73739995,maartin62,maartin62,normal
43779576,Introwattiert,introwattiert,affiliate
516408349,pyze_0,pyze_0,normal
100309572,Demoryyy,demoryyy,affiliate
675921086,purrtatoinspace,purrtatoinspace,affiliate
449789971,shahteroleg999,shahteroleg999,normal
258802569,owJJxn,owjjxn,affiliate
906281772,bixiigaa,bixiigaa,normal
523997235,SoyNachoLive,soynacholive,normal
43363169,Dazhiitaah,dazhiitaah,affiliate
554991325,Eons4k,eons4k,affiliate
1292283627,vasatix33,vasatix33,normal
455505353,sector067,sector067,normal
486207475,NecTroN90,nectron90,partner
445812904,xKeidi,xkeidi,affiliate
961159639,BlondxxxFPS,blondxxxfps,affiliate
117084423,Jokozlol,jokozlol,affiliate
231705899,ketis1_,ketis1_,normal
151197262,DosiN__,dosin__,affiliate
53052202,boltz,boltz,partner
197691997,john_elmis,john_elmis,normal
80103275,GridExDeception,gridexdeception,normal
89855207,UBeTrippen,ubetrippen,affiliate
1210427083,JK_lins,jk_lins,affiliate
1297577540,ギヤ_,giya_yoro,affiliate
488464706,neveR420,never420,affiliate
228428255,Jonnijuro,jonnijuro,partner
171892066,lordsemilol,lordsemilol,partner
443610947,aome111,aome111,affiliate
188312533,SveltasReborn,sveltasreborn,affiliate
40589315,PaulWChung,paulwchung,affiliate
97782954,gamergirl,gamergirl,partner
420443264,jollygreen333,jollygreen333,normal
61948552,Ametuwu_,ametuwu_,affiliate
1301887027,kanisa3928,kanisa3928,affiliate
1282869616,mattfist68,mattfist68,affiliate
140096427,Kurumilol,kurumilol,affiliate
253268559,vb_pip,vb_pip,affiliate
179802491,Rezistant,rezistant,affiliate
559294938,lerkissao,lerkissao,affiliate
23951758,Ogre2,ogre2,partner
89160001,n3p0__,n3p0__,affiliate
243954912,rychesko,rychesko,affiliate
216372326,luanvplol,luanvplol,affiliate
42829589,RandomNumbers612,randomnumbers612,affiliate
1112406541,Smartzaro,smartzaro,affiliate
61610126,Acidtape,acidtape,affiliate
557932973,pavilhaopesado,pavilhaopesado,normal
1137924343,himmelhugo,himmelhugo,normal
1058534013,Sidestep1v9,sidestep1v9,normal
860267971,vsrial,vsrial,normal
743754011,Habinho10,habinho10,normal
471844169,GStank08,gstank08,normal
132696340,hexed_d,hexed_d,affiliate
137756005,rigbo98,rigbo98,normal
404505586,amazingpajaman,amazingpajaman,normal
734124915,elkar2of,elkar2of,affiliate
737957287,Ragabelo,ragabelo,partner
1050547869,Etroim,etroim,normal
180077223,69Necro420,69necro420,affiliate
43600889,WhiskyLion,whiskylion,normal
92948326,Zselee,zselee,affiliate
1012683261,bereuchan,bereuchan,affiliate
704830080,strategicjj,strategicjj,normal
253979003,Crowny_Tv,crowny_tv,partner
114356964,elZesar11,elzesar11,affiliate
771702312,Frosted2319,frosted2319,affiliate
652844035,lol_bryanhawk,lol_bryanhawk,normal
990407246,edo_euw,edo_euw,affiliate
273131704,azazel35,azazel35,affiliate
203277952,pocketluis,pocketluis,normal
1288807729,miki_media,miki_media,affiliate
598534191,trcdes,trcdes,normal
754355490,TTV_Frenchie_,ttv_frenchie_,normal
120132820,RenLo,renlo,affiliate
80816881,Aranha69,aranha69,affiliate
596827245,alexistokev,alexistokev,normal
158492810,seals_tv,seals_tv,affiliate
579088507,israelallan2,israelallan2,normal
146641779,Aigo_free,aigo_free,normal
414237773,Crozwar,crozwar,normal
840820692,takanora0824,takanora0824,affiliate
495678109,JoakuOk,joakuok,normal
143549764,heyitzplague,heyitzplague,normal
565613819,manooghost,manooghost,affiliate
185648905,PraetorianS_TV,praetorians_tv,affiliate
494811558,Masorco,masorco,affiliate
629037846,PingiCool,pingicool,affiliate
1244774435,Sknuckes,sknuckes,affiliate
806287616,TalentedSleeper,talentedsleeper,normal
245219595,leminhoxx,leminhoxx,affiliate
696020075,Beelivvv,beelivvv,affiliate
1362224259,pixevt,pixevt,affiliate
790916639,Eckyheart,eckyheart,normal
1350182752,Caramoreli,caramoreli,affiliate
417332636,Demissee,demissee,affiliate
420952618,russian_pryanik,russian_pryanik,normal
680057486,u_vinni,u_vinni,affiliate
55591424,Duckerdy,duckerdy,affiliate
188401118,tiburonzin4,tiburonzin4,affiliate
654051278,eullerr_,eullerr_,normal
658522634,danoledesma,danoledesma,affiliate
544618318,OArabeMaluco,oarabemaluco,affiliate
1039888250,YoiMisaa,yoimisaa,affiliate
1048432538,Gvk7__,gvk7__,normal
416513742,Asamae,asamae,normal
1239913005,もち汰まろ,mochitamaro,affiliate
153767897,flippant_incubus,flippant_incubus,affiliate
82486788,ばきゃんたぬ,bakanta,normal
596637100,FlowwXI,flowwxi,affiliate
138077281,FeraHawk,ferahawk,affiliate
1362580319,Kuroggami,kuroggami,normal
112211210,intekk,intekk,affiliate
191024479,Nanzinho027,nanzinho027,normal
121060630,翠狼がう,suiran_gau,affiliate
436378240,Bobca_t,bobca_t,affiliate
703771235,いずぼ,isbisoist,normal
610586833,SebasPain1,sebaspain1,normal
102487149,Senko_desVT,senko_desvt,affiliate
644442219,CPASMAFAUTE,cpasmafaute,affiliate
190185223,ninja_pengu,ninja_pengu,affiliate
62824237,Chapa299,chapa299,affiliate
111785799,bipolarbean,bipolarbean,affiliate
209621050,RemJob__,remjob__,affiliate
427864273,rodivicente_,rodivicente_,affiliate
1378053277,xklchakal,xklchakal,normal
121077092,黄色のヨッシー,yellow_yoshi43,partner
526104240,japaskins,japaskins,partner
679152350,flordelotus18,flordelotus18,affiliate
