category_id,genre_id
1357872401,12
1357872401,13
1357872401,32
1519043481,12
1519043481,13
1519043481,15
1519043481,32
874341020,31
874341020,32
2070714813,NA
11258,10
27761,5
27761,15
27761,24
10260,11
10260,13
10260,15
509508,8
509508,31
10948,12
10948,31
14432,8
12004,9
12004,25
12004,31
65752,9
65752,31
65752,32
66402,5
66402,13
66402,15
22554,5
22554,25
22554,31
368205,9
368205,31
10209,8
10209,31
33521,15
33521,31
28573,5
28573,25
7665,8
7665,31
13098,2
13098,5
13098,33
2835,12
2835,15
2835,31
460521,4
23609,5
23609,12
415871,9
415871,31
415871,32
66423,8
66423,9
66423,15
66423,31
66423,32
66423,33
461449,13
461449,15
1242287425,9
1242287425,31
1242287425,32
16648,5
16648,31
490579,5
490579,8
490579,31
490579,32
1918,12
1918,31
490425,5
490425,13
490425,15
490425,31
490425,32
494141,12
494141,25
496044,9
496044,12
496044,13
496044,15
496044,24
496044,31
496044,32
489555,31
489555,32
497818,12
497818,24
497818,31
1119724430,12
6173,14
498459,13
498459,15
490857,15
27061,NA
126261,5
126261,12
126261,32
751507360,13
751507360,15
751507360,16
751507360,32
516948,9
516948,31
516948,32
516948,34
1691026305,12
1691026305,31
1691026305,32
506409,15
506409,16
506409,24
506468,12
506468,25
506468,31
1094554593,8
1094554593,31
511882,15
512981,31
512981,32
1574666052,32
565407844,11
565407844,13
565407844,15
565407844,32
70506389,32
518016,5
518016,8
518016,31
711999302,12
711999302,31
805842275,12
805842275,13
805842275,15
805842275,31
805842275,32
780943616,10
780943616,13
780943616,32
357223907,13
1409017406,2
1409017406,9
1409017406,13
1409017406,31
1409017406,32
1409017406,34
735602708,12
735602708,15
735602708,24
464823362,13
464823362,32
2031122428,31
66099908,12
66099908,15
66099908,16
851158119,2
851158119,9
851158119,31
489308483,5
489308483,13
489308483,14
489308483,31
1177491790,NA
766373583,31
766373583,32
210926332,8
210926332,9
210926332,31
603692942,13
603692942,32
603692942,34
1269486009,9
1269486009,31
1242184979,12
1242184979,15
1242184979,16
1242184979,24
1242184979,31
1663637824,12
1663637824,15
1663637824,31
1663637824,32
1671346441,5
1671346441,13
1671346441,24
1114268641,12
1114268641,13
1114268641,31
1114268641,32
38004623,5
38004623,9
38004623,31
38004623,32
661253513,9
661253513,33
367176203,13
367176203,32
1712837864,31
1712837864,32
1954736629,31
1954736629,32
1646922730,2
1646922730,9
1646922730,31
1646922730,32
1775804061,8
1775804061,31
773224669,12
773224669,31
1974431365,9
1974431365,13
1974431365,31
1974431365,32
588611177,13
588611177,31
588611177,32
1130051931,9
1130051931,31
2110052105,13
1718783129,13
1718783129,32
694304289,31
698295810,15
698295810,31
698295810,32
261575689,13
261575689,15
1130536655,8
1130536655,31
1130536655,32
251979746,12
251979746,13
251979746,31
251979746,32
1966413119,13
1524386601,13
1524386601,31
1524386601,32
1524386601,33
1810411787,8
1810411787,25
1810411787,31
1810411787,32
1810411787,33
1956277750,5
1956277750,12
1956277750,31
16079015,12
987277565,11
987277565,13
987277565,15
672425956,12
672425956,13
672425956,15
672425956,31
672425956,32
2070503153,8
2070503153,10
2070503153,14
2070503153,31
2070503153,33
930331968,31
930331968,32
344707189,13
344707189,31
344707189,32
1903059173,NA
586852462,9
586852462,32
964600247,NA
2769,2
2769,9
2769,31
1780220882,5
17580,5
539,8
539,9
539,31
5815,12
5815,31
9427,5
9427,24
9427,31
21493,25
21493,31
29635,5
29635,31
9318,5
9318,9
9318,31
28576,5
28576,31
12453,5
12453,10
12453,31
3734,2
3734,9
3734,31
9698,5
9698,9
9698,31
26986,12
26986,25
26986,31
1528763908,12
1528763908,16
1528763908,31
3290,12
3290,15
3290,16
3290,31
24307,12
24307,31
25376,14
12101,12
118204,9
118204,12
118204,31
369345,12
369345,25
21812,12
21812,31
28924,4
28924,13
28924,14
18786,25
18786,31
29975,2
29975,31
29975,34
134405,9
134405,12
17447,12
17447,15
17447,16
489567,2
489567,13
489567,15
489567,31
489567,32
491788,9
491788,31
491788,32
494556,12
494556,31
516082,5
516082,12
516082,31
868689686,5
868689686,8
868689686,9
868689686,31
1960201900,10
1960201900,14
1960201900,33
603074708,13
494769,14
510344,12
510344,13
510344,15
510344,31
510344,32
510344,33
493754,15
493754,16
493754,35
67618,12
67618,13
67618,32
495359,5
3176,8
3176,9
3176,25
3176,31
503664,9
503664,31
22633,9
505788,8
505788,12
505788,15
505788,16
505788,31
505788,32
509066,5
509066,12
509066,31
511728,8
511728,32
511728,33
508698,2
508698,8
508698,9
508698,31
508698,32
508698,33
511668,12
511668,25
511668,31
511668,32
518088,5
518088,8
518088,9
518088,31
518088,32
513806,2
513806,9
513806,12
513806,31
513806,32
519168,13
519168,15
519168,31
519168,32
512786,13
519461,NA
349971132,12
349971132,31
858043689,12
858043689,31
1608807548,5
1608807548,31
1608807548,32
431371739,4
431371739,12
431371739,25
951852869,31
951852869,32
188824012,13
188824012,15
188824012,31
188824012,32
833108418,13
833108418,31
833108418,32
1067345253,5
1067345253,31
184018545,9
184018545,31
261069880,5
261069880,12
261069880,32
1941028989,12
1941028989,16
1941028989,31
1941028989,32
1091548342,25
1091548342,31
1317470579,9
1317470579,12
1317470579,13
1317470579,31
1745202732,13
1745202732,14
1975639786,12
1975639786,25
1975639786,31
1812391707,2
1812391707,9
1812391707,12
1812391707,16
1812391707,31
1812391707,32
517272664,12
517272664,13
517272664,32
517272664,34
1264058012,31
1264058012,32
42682186,5
42682186,12
42682186,31
1438678100,13
1438678100,14
1438678100,15
2045265684,8
2045265684,31
385247527,8
385247527,31
385247527,32
353733781,10
353733781,14
353733781,31
709292565,13
709292565,31
709292565,32
1231414719,5
1231414719,13
1231414719,15
1231414719,32
570744418,31
570744418,32
145906249,13
145906249,14
1864580964,5
1864580964,24
271329153,12
271329153,25
271329153,32
337032217,5
1625858620,31
1625858620,32
449612235,13
449612235,31
449612235,32
2023991244,13
2023991244,15
2023991244,32
1505767674,8
1505767674,12
1505767674,31
225471887,4
1433665303,13
1433665303,15
1433665303,32
925276826,10
925276826,14
496040,26
1465804742,12
1465804742,32
667603383,15
667603383,16
667603383,32
1039864425,35
2145503454,14
775440254,12
775440254,16
775440254,32
762292943,NA
1706971195,8
1706971195,9
1706971195,31
1428314242,5
1428314242,15
1428314242,24
1428314242,33
585218203,32
4411,11
4411,12
4411,15
19589,15
19589,31
2711,8
2711,31
2459,12
5160,5
5160,10
5160,31
4375,12
4375,31
19170,12
19170,25
19170,31
14980,8
14980,31
2846,9
2846,31
29143,8
29143,9
29143,31
11816,5
11816,31
11816,32
6167,10
6167,31
370472,10
370472,14
370472,32
2715,12
2715,15
2715,16
2715,24
1476,4
1476,33
460384,5
460384,24
460384,31
27534,4
27534,15
27534,31
461067,4
22713,12
22713,31
89297,31
89297,34
370460,8
370460,31
370460,32
488632,5
488632,31
488632,32
488632,33
490174,9
490174,31
490174,32
416015,12
416015,25
416015,31
416015,32
12774,12
12774,25
488518,32
1416691202,2
1416691202,9
1416691202,31
16471,31
202433008,4
202433008,9
202433008,12
202433008,25
202433008,31
489534,12
489534,32
370378,10
370378,13
370378,32
14395,24
2143844298,5
2143844298,12
491243,5
491243,9
491243,12
491243,31
491243,32
500627,5
500627,31
497581,13
497581,31
497581,32
497581,34
1252460272,5
1252460272,25
1252460272,31
2464,12
2464,13
490730,12
490730,15
490730,31
499765,12
499765,14
509398,8
509398,31
509398,32
509398,33
510198,9
510198,31
510198,32
502103,9
502103,15
502103,32
504059,8
504059,9
504059,31
504059,32
20465,9
984184524,9
984184524,13
984184524,31
984184524,32
506399,15
509356,4
509356,25
509356,31
509356,32
509356,33
512232,5
512232,24
512232,32
14194,9
14194,31
516471,8
516471,31
516471,32
516471,33
515381,12
515381,13
515381,15
515381,31
515381,32
1956,NA
1076084581,4
1076084581,12
1076084581,31
1131749400,5
518876,12
518876,31
1329190748,25
1329190748,31
1329190748,32
633127529,10
633127529,13
633127529,14
1310224550,2
1310224550,12
1310224550,32
1310224550,34
1089659237,8
1089659237,9
1089659237,31
1089659237,32
1716516651,10
1716516651,33
1706428735,5
1706428735,15
1706428735,24
1768423951,13
1768423951,15
17531523,25
17531523,31
177569847,7
177569847,32
1674298443,5
1674298443,31
1258270417,12
1258270417,31
2088982312,12
2088982312,31
2088982312,32
145787409,12
145787409,25
145787409,31
976324957,31
976324957,32
895497305,31
895497305,32
1155182970,24
1155182970,31
1155182970,32
1639974208,31
1639974208,32
1073072196,8
1073072196,32
1869211376,12
1666257440,9
1666257440,31
1897129621,31
1897129621,32
1076293803,15
1494074023,15
1494074023,32
717666273,8
717666273,9
717666273,31
717666273,32
1426040084,13
1426040084,33
1310496449,32
1601959379,13
1601959379,31
1601959379,32
1601959379,34
483277575,12
483277575,15
490959,10
490959,13
490959,14
747849228,12
491114112,9
491114112,31
491114112,32
2109666737,8
2109666737,31
546983761,26
546983761,32
118893633,12
118893633,31
118893633,32
1012327585,8
1012327585,9
1012327585,31
2146012718,5
2146012718,31
1507599933,12
1507599933,13
1507599933,32
2137387678,13
2137387678,31
2137387678,32
1907637605,12
1907637605,13
45083233,13
45083233,32
1067610348,13
1067610348,32
697709537,31
394740720,9
394740720,32
1229718258,12
1229718258,32
1229718258,34
922931567,NA
498160,NA
5097,9
5097,12
17179,12
17179,31
18916,5
15467,5
1757,12
1757,15
1757,16
27626,31
27596,5
18886,5
3948,4
3948,5
3948,24
10854,8
10854,12
10854,31
10081,12
10081,31
22038,5
22038,9
22038,11
22038,15
22038,32
66254,5
66254,32
66254,33
14081,8
14081,31
138591,11
138591,13
138591,15
138591,32
11176,26
11176,35
18950,9
18950,12
18950,25
18950,31
18950,32
17872,12
17872,31
16823,5
16823,9
16823,31
753,14
5768,31
19858,12
19858,13
19858,15
19858,24
19858,31
417932,5
417932,31
417932,32
459755,31
459755,32
490373,31
369285,10
369285,13
369285,31
369285,32
369285,33
7426,14
13606,13
14702,2
14702,9
14702,31
493091,14
490646,8
490646,15
490646,31
490646,32
490646,33
498026,5
498026,15
498026,31
497414,7
497414,8
497414,9
497414,12
497414,31
497414,32
493835,2
493835,9
493835,31
493835,32
501951,2
501951,12
501951,16
501951,31
501951,32
1623970547,7
1623970547,13
2009501022,12
2009501022,25
497697,5
497697,12
497697,13
497697,15
497697,25
497697,31
2098897146,5
2098897146,12
2098897146,31
2043449207,5
2043449207,8
2043449207,9
2043449207,10
2043449207,32
499463,8
499463,13
499463,31
499463,32
21168,12
21168,31
16653,9
1844151778,31
506384,5
506384,31
508776,12
508776,13
508776,15
508776,16
508776,31
508967,4
508967,15
508967,32
508967,35
510649,12
510649,13
510649,31
510649,32
518597,12
518597,13
518597,15
518597,32
511735,12
511735,16
511735,31
511735,32
518086,12
518086,13
518086,31
518086,32
513525,2
513525,9
513525,31
513525,32
515619,12
515619,15
515619,24
515619,31
515619,32
516902,9
516902,31
516902,32
517077,13
517077,15
517077,16
215028170,8
1893523506,13
1893523506,31
1893523506,32
1893523506,33
1180890490,15
1180890490,31
1180890490,32
362350179,2
362350179,9
362350179,12
362350179,13
362350179,32
807746316,12
807746316,15
807746316,16
807746316,31
807746316,35
884420433,31
884420433,32
884420433,34
1393686646,13
1393686646,15
1393686646,32
1062834287,15
549863442,13
549863442,31
549863442,32
325783189,9
450376300,8
450376300,9
450376300,31
450376300,32
1647019194,12
1647019194,13
166649486,7
166649486,33
1855871985,12
1855871985,31
1855871985,32
1855871985,33
1730153592,13
1730153592,31
1730153592,32
1427027827,12
1427027827,25
1427027827,31
303968630,31
303968630,32
763595669,13
763595669,15
763595669,32
1438634871,13
1438634871,14
1438634871,31
1438634871,32
417844199,12
417844199,16
417844199,31
1610909511,13
1610909511,14
1193566814,9
1193566814,31
245018539,31
245018539,32
304355358,5
2031365572,4
2031365572,25
2031365572,31
2031365572,32
449513366,31
449513366,32
58626275,9
58626275,13
58626275,15
58626275,32
2068324143,13
2068324143,15
2068324143,32
535020156,12
1993079020,12
1993079020,25
1993079020,31
1269041770,13
1269041770,15
1269041770,16
1269041770,32
1269041770,35
2015656787,8
2015656787,10
2015656787,31
525700863,13
525700863,31
525700863,32
525700863,34
801536331,26
535849236,5
535849236,31
1396724191,13
1396724191,14
1543010453,31
1543010453,32
197722329,12
17839189,8
17839189,12
17839189,31
1713183937,13
1713183937,31
1713183937,32
303134951,13
303134951,15
303134951,35
1835742707,4
1835742707,25
1835742707,32
1835742707,33
1641687372,13
509669,NA
16082,5
16082,12
16082,31
1420,5
9623,15
3331,12
3331,31
25417,12
25417,31
15921,8
15921,25
15921,31
1996252514,9
1996252514,12
28328,5
28328,24
28328,31
10895,2
10895,9
10895,34
26424,2
26424,9
26424,34
12504,5
12504,8
12504,31
29179,12
29179,31
2297,31
20250,12
20250,25
20250,31
15820,5
12686,12
12686,15
11912,12
11912,31
2271,8
12567,8
12567,9
32010,9
32010,31
32010,32
496474,5
460695,5
460695,12
460695,31
504731857,2
504731857,31
6263,8
6263,31
6045,31
24206,2
24206,31
20716,5
20716,8
20716,9
20716,31
20716,32
491189,13
491189,31
491189,32
492487,5
492487,25
492487,31
492487,32
491327,9
491327,31
369016,2
369016,31
369016,32
492731,4
492731,12
492731,13
492731,31
493826,12
493826,13
488974,25
488974,31
489062,5
489062,24
489062,31
493244,5
493244,24
493244,32
496941,13
496941,15
497852,11
497852,15
497852,32
496540,13
496540,31
496540,32
492361,34
490488,12
490488,31
9414,26
500578,12
500578,31
500578,32
14678,12
14678,31
505473,31
505473,32
505473,33
505457,13
512930,5
512930,12
512930,31
510024,5
510024,32
510583,12
510583,31
510583,32
1748843817,5
1748843817,31
512693,12
512693,15
512693,24
512693,35
515449,12
515449,15
515449,16
515449,31
515449,32
515449,35
514308,NA
515865,13
515865,15
515865,32
1286698013,9
1286698013,31
1286698013,32
516742,9
516742,12
516742,31
516742,32
518222,8
1459163096,31
1459163096,32
518875,2
518875,12
518875,31
1567159253,9
1567159253,13
1567159253,31
1567159253,32
1567159253,33
620304710,5
620304710,31
620304710,32
620304710,33
635251134,31
635251134,32
945468501,4
945468501,31
945468501,32
981483398,9
981483398,32
2025163961,12
2025163961,13
2025163961,15
1284999473,9
1284999473,12
1284999473,13
1284999473,31
1990746386,9
1990746386,31
1114134903,5
1114134903,13
1114134903,15
1114134903,24
1114134903,33
814559054,13
814559054,15
1501481623,2
1501481623,9
1501481623,31
597712627,12
597712627,31
1983880174,31
309441788,12
309441788,25
309441788,31
1931558931,31
1808969818,35
647656524,4
647656524,13
647656524,15
647656524,32
116082744,10
116082744,31
116082744,32
1157437541,12
1157437541,15
1157437541,16
1157437541,31
1157437541,32
1947549451,12
1947549451,15
1947549451,32
1597926085,31
2092908941,13
2092908941,32
886884423,14
1935938913,12
1935938913,31
1935938913,32
161006884,13
161006884,15
161006884,32
1048998963,12
1048998963,31
420390225,13
420390225,32
420390225,34
379214596,5
379214596,16
379214596,32
1863055416,10
1863055416,13
1863055416,14
1863055416,15
420809334,31
420809334,32
656030585,13
656030585,31
656030585,32
897380926,2
897380926,31
897380926,32
1094753277,13
1094753277,32
2112242194,31
2112242194,32
974087935,31
974087935,32
27746085,31
27746085,32
1791670656,9
1791670656,13
1791670656,31
1791670656,32
492478749,13
492478749,32
1046204006,12
1046204006,13
1046204006,15
1322855150,2
1322855150,31
1322855150,32
9287,NA
2993,NA
7689,12
7689,31
10564,12
10564,31
18884,5
9703,9
9703,15
177,11
177,13
177,15
6511,5
7508,8
7508,31
19829,8
19829,31
11895,10
11895,13
7001,4
7001,25
1999,4
5980,5
5980,14
5980,31
7240,5
7240,12
7240,31
14286,8
14286,31
23166,5
23166,12
23166,13
23166,15
23166,31
14776,5
14776,25
1575,2
1575,9
1575,31
10001,12
10001,31
31567,5
31567,31
19020,8
19020,25
19020,31
129117,5
129117,31
129117,32
129117,33
4667,31
18115,12
138575,5
138575,31
144071,9
144071,31
144071,32
488751,12
488751,15
488751,16
488751,24
488751,31
488751,32
459341,12
459341,15
459341,16
459341,31
15323,12
17010,12
17010,31
460641,25
503742,12
492433,31
492433,32
495321,12
495321,25
495321,31
497346,13
497346,15
497346,24
497346,31
497915,2
497915,31
494876,13
494876,15
494876,32
1865303615,12
1865303615,31
1865303615,32
495265,5
497103,31
27504,NA
500596,9
500596,13
500596,15
568137041,NA
512895,5
512895,12
512895,31
621654308,31
509185,5
509698,10
509698,13
509698,14
509698,15
2056946408,10
2056946408,33
511296,12
511296,13
511296,15
511296,31
511296,32
512551,5
511629,12
511629,13
511629,31
514394,12
514394,31
514394,32
514852,13
514852,14
518188,13
518188,31
518711,4
518711,14
1261897788,9
1261897788,12
1261897788,13
1261897788,31
175235379,11
175235379,13
175235379,15
175235379,32
66344994,8
66344994,31
1918557591,8
1559544038,9
1313859576,9
1313859576,15
1313859576,32
704504624,12
704504624,15
704504624,16
704504624,32
804395556,13
804395556,31
804395556,32
791732481,12
289552769,32
1386697379,8
1386697379,31
1236225398,13
1236225398,31
2119862307,13
2119862307,15
2119862307,31
1012847441,12
1012847441,13
1012847441,15
1012847441,31
1012847441,32
1450386257,12
1450386257,31
521979070,2
521979070,12
521979070,31
521979070,32
521979070,34
603915494,12
832369823,12
832369823,31
832369823,32
995104208,34
2128139746,12
2128139746,31
1277400997,12
1277400997,32
849766772,12
849766772,13
849766772,32
623879571,13
623879571,14
1810918801,2
1810918801,9
1810918801,31
1200688834,5
1200688834,31
1200688834,32
808406262,13
808406262,31
808406262,32
403937708,12
164168115,5
164168115,12
164168115,13
164168115,15
164168115,31
838184267,8
838184267,12
838184267,31
838184267,32
1253966976,5
1253966976,12
1253966976,31
68008715,31
68008715,32
1959536846,13
1959536846,31
1959536846,32
1536282307,32
1471610418,35
1832161062,32
640791043,5
640791043,9
640791043,15
640791043,31
344714178,4
344714178,33
689053174,13
689053174,31
689053174,32
569438345,13
569438345,15
569438345,32
1927266126,13
1927266126,32
497968794,12
497968794,13
497968794,32
1263367105,2
1263367105,31
1817233128,13
651064835,32
1391915212,NA
19030,5
19030,9
19030,12
19030,31
14562,4
14562,5
14562,10
14562,31
1046,12
1046,31
7743,12
14199,5
14880,2
14880,9
14880,31
19140,5
19140,12
12789,5
12789,9
12789,31
18146,8
16541,8
16541,12
16541,31
12915,2
12915,9
12915,31
1771060953,12
1771060953,13
1771060953,15
1771060953,16
1771060953,24
185837347,12
185837347,16
185837347,31
16313,10
16313,13
23209,5
23209,8
23209,31
23209,33
6571,4
6571,12
6571,13
6571,14
6571,25
6571,31
7658,9
7658,35
31885,5
706,5
706,31
143541,12
143541,15
143541,32
992773884,8
992773884,31
3470,8
3470,31
29131,11
29131,12
29131,15
469,5
469,9
469,31
23134,25
23134,31
488561,5
488561,31
18516,9
186889917,9
186889917,31
490564,2
490564,31
491370,12
491370,13
491370,31
458656,12
458656,31
26612,11
26612,15
510611,4
510611,12
510611,31
492178,5
492178,10
492178,13
492178,31
492178,32
492178,33
492178,35
290552641,15
290552641,32
496564,32
492547,10
492547,14
498483,12
498483,31
505619,4
505619,14
505619,32
505619,33
30012,8
30012,31
500039,12
500039,16
492789,9
492789,31
492789,32
841239161,12
841239161,13
841239161,15
841239161,16
841239161,24
841239161,31
504689,13
504689,15
512973,8
512973,31
512973,32
724021750,12
509529,5
509529,31
509529,32
509529,33
512058,32
512058,33
1388007563,12
1388007563,31
1937092890,2
1937092890,9
1937092890,31
519179,12
519179,13
519179,16
519179,31
519179,32
517447,9
517447,32
517447,33
1735094656,7
1735094656,9
1735094656,32
1735094656,33
1095808830,12
1095808830,13
1095808830,31
1095808830,32
519306,12
519306,25
519306,31
518381,32
1242907947,12
1242907947,31
1571205119,12
1571205119,13
1571205119,15
1571205119,31
1506527921,9
1506527921,31
1506527921,32
1872755582,12
1872755582,31
1872755582,32
1723239504,31
1723239504,32
60757934,31
60757934,32
467499896,12
467499896,16
467499896,31
1732431919,8
1732431919,31
543795917,12
543795917,13
543795917,31
543795917,32
543795917,34
718972278,12
718972278,13
718972278,31
718972278,32
2023300167,9
2023300167,12
356609813,5
783609948,31
783609948,32
1233312672,8
1233312672,12
278328829,13
278328829,34
358076169,9
358076169,31
358076169,32
21149066,8
21149066,31
1842715404,12
1842715404,31
1463372784,13
308037089,13
308037089,15
308037089,31
308037089,32
987334443,31
1687114243,9
1687114243,31
1687114243,32
1103329864,13
1103329864,31
1103329864,34
1856288852,31
1856288852,32
1791611703,2
1791611703,9
1791611703,31
1791611703,32
1185403782,13
1185403782,14
2043627368,4
2043627368,13
2043627368,14
800487433,4
800487433,11
800487433,12
800487433,31
1391187153,12
1391187153,15
1391187153,16
1391187153,24
1391187153,32
1166288653,13
1166288653,32
2049480840,31
2049480840,32
414822821,13
414822821,15
414822821,16
414822821,24
1116590313,13
1116590313,31
1116590313,32
1077552121,7
1077552121,13
1077552121,31
2124007713,8
2124007713,9
2023243190,31
2023243190,32
291417894,15
291417894,31
291417894,32
1528543346,13
1528543346,31
1528543346,32
1528543346,34
1508826456,31
190782608,NA
830417830,31
830417830,32
1062348665,13
363604574,13
363604574,32
19009,NA
9266,5
9266,8
9266,15
19348,8
19348,9
19348,31
1459,5
1459,8
1459,31
11065,8
11065,12
11065,31
8105,5
1867767752,12
1867767752,15
1867767752,16
1867767752,24
1336067913,4
9440,31
446,11
446,15
18584,8
18584,31
20104,5
20104,13
459731,12
459731,16
459731,31
461339,12
461339,31
412756,8
412756,12
412756,25
412756,31
490372,10
490372,33
7276,12
7276,31
17150,4
17150,25
17150,31
1356796698,8
1356796698,12
1356796698,25
1356796698,31
417721,13
417721,16
417721,35
491223,9
491223,31
491223,32
727515478,4
507667,5
507667,9
507667,12
507667,31
490719,13
490719,15
490719,32
322803055,12
322803055,31
1881083535,5
1881083535,12
494507,9
494507,31
494507,32
25367,12
25367,25
25367,31
25367,33
20922,2
20922,12
504502,7
504502,31
504502,32
497148,9
497148,12
497148,15
497148,24
497148,31
497443,31
497443,32
493570,4
493570,5
493570,13
493570,25
493570,32
497791,12
497791,31
497906,11
497906,13
497906,15
497906,32
17912,NA
1360659443,8
1360659443,31
1360659443,32
506230,12
506230,25
506230,31
506230,34
512306,13
512306,31
512306,32
512306,34
516619,9
516619,31
516619,32
510588,5
510588,31
1026274808,5
1026274808,31
514205,12
514205,15
514205,16
514205,24
514205,31
515834,9
515834,31
515834,32
515834,34
100748035,13
100748035,15
100748035,31
1707112873,12
1707112873,25
1707112873,31
517749,32
517404,12
517404,31
517403,5
517403,12
517403,31
517403,32
517069,5
517069,32
517505,12
517505,15
517505,31
517505,32
517534,9
517534,12
517534,31
889640923,12
889640923,25
889640923,31
889640923,32
673382043,12
519373,31
518390,9
518390,12
518390,31
518390,32
799878191,8
799878191,25
799878191,32
1854097185,26
1869092879,13
1869092879,14
270805596,9
270805596,12
270805596,31
270805596,32
893205615,5
15387281,5
15387281,12
15387281,31
1914855001,8
1914855001,9
1914855001,31
1914855001,32
215269611,12
215269611,15
183330426,12
183330426,13
183330426,15
183330426,24
183330426,25
1890083907,13
1890083907,31
1890083907,32
784366491,25
784366491,32
1150176398,32
575087095,12
940188387,NA
1671620946,5
1671620946,24
1617903053,12
1617903053,25
1617903053,31
1947304770,9
1947304770,12
1947304770,15
1947304770,24
1947304770,32
1947304770,35
978297816,4
978297816,31
1351579283,5
1351579283,12
1351579283,15
1351579283,31
950330869,8
950330869,15
950330869,25
950330869,31
390416856,12
390416856,31
390416856,32
385908901,10
385908901,14
385908901,33
2056382465,31
2056382465,32
878998095,12
878998095,15
878998095,32
458192364,13
458192364,15
2026542716,13
2026542716,31
876369548,26
876369548,32
407922769,15
407922769,31
407922769,35
1802296849,12
1802296849,32
1802296849,33
1384645768,32
451305879,12
451305879,13
451305879,32
2067346985,15
2067346985,32
147171333,8
147171333,25
147171333,31
2032860706,32
1774444308,15
164229865,15
164229865,32
164229865,35
112262932,14
356683066,8
356683066,32
976530622,12
165873081,5
165873081,15
1793770219,13
860951842,2
860951842,9
860951842,31
860951842,32
803551589,12
803551589,31
803551589,32
1029902873,31
1029902873,32
18924,7
18924,11
18924,13
18924,15
18924,31
2709,35
16878,12
16878,15
16878,16
19435,14
23268,5
23268,10
23268,31
31551,5
31551,24
31551,31
13243,8
4327,5
4327,8
4327,31
31905,8
31905,31
26454,8
26454,25
26454,31
24165,8
24165,9
24165,31
1368496182,4
1368496182,33
9861,31
28325,12
28325,14
28325,15
67834,5
67834,24
67834,31
16092,8
22285,2
22285,9
22285,12
22285,31
20422,8
20422,9
20422,31
20422,32
1690221315,12
1690221315,16
1690221315,31
490130,2
490130,31
489458,9
489458,25
489458,31
491787,12
491787,25
1297353324,31
1297353324,34
4863,2
4863,31
492605,5
492605,13
492605,33
417892,5
417892,31
492795,13
492795,15
492795,31
492795,32
493926,12
493926,31
494995,4
3549,12
3549,31
495815,9
495815,31
495815,32
496423,2
496423,31
496423,32
496504,12
496504,31
31804,15
31804,16
31804,35
491560,4
491560,9
491560,12
491560,14
499379,4
499379,5
499379,13
499379,15
499379,32
5505,NA
500628,5
500628,31
29088,NA
621543363,10
621543363,32
1067802648,9
504035,12
504035,32
506406,14
511627,32
1249600852,12
1249600852,16
1249600852,31
511744,5
511744,13
511744,15
511824,9
511824,31
511824,32
1579552694,12
515887,12
515887,13
515887,31
515887,32
513721,25
513721,32
515386,8
515386,32
516276,13
516276,15
516276,31
516276,32
1459947934,31
1459947934,32
516564,12
516564,25
516564,31
516564,34
517160,9
517160,15
517160,31
517160,32
518020,8
518020,31
1723704941,9
1723704941,31
1723704941,32
1564072754,13
1564072754,31
1768794134,12
1768794134,13
1768794134,31
1768794134,32
1013774345,9
1013774345,13
1013774345,15
1013774345,32
1659295295,12
1659295295,13
1659295295,31
1659295295,32
1927457024,31
1927457024,32
1044940662,31
547501449,13
547501449,15
547501449,32
492778073,5
230322618,31
1677489258,9
1677489258,32
375960865,8
375960865,32
375960865,33
1699379515,35
84504405,4
84504405,14
84504405,15
84504405,35
1350267695,10
1350267695,14
1350267695,33
1530097125,2
1530097125,9
1530097125,31
140584091,31
140584091,32
2017518488,13
2017518488,31
2017518488,32
264085120,12
264085120,25
264085120,31
1047410718,13
1047410718,14
1853454333,12
604342633,5
501762963,5
501762963,32
665562457,4
665562457,8
665562457,15
719596946,2
719596946,9
719596946,13
719596946,32
719596946,34
118406330,5
826169635,15
826169635,16
1919265354,32
1643351247,13
2054317,12
2054317,31
552716450,12
552716450,32
2112570411,9
2112570411,31
2112570411,32
941783339,12
941783339,32
62659189,9
62659189,15
62659189,32
62659189,33
231216617,12
231216617,31
231216617,32
231216617,34
202049661,13
202049661,32
1525418733,15
226996866,2
226996866,9
226996866,13
226996866,31
226996866,32
758288966,5
1361026833,31
1361026833,32
1863894053,31
1863894053,32
434127113,10
434127113,13
434127113,32
86294304,12
86294304,15
86294304,16
86294304,24
86294304,32
874390264,NA
519380,NA
14371,12
14371,15
14371,25
14371,31
10253,10
22218,12
31410,31
18758,11
18758,15
1548985796,5
1548985796,8
1548985796,31
6108,8
6108,9
6108,25
6108,31
18852,8
18852,12
18852,25
18852,31
17124,12
17124,16
17124,31
32541,31
19339,4
9192,13
9250,10
9250,33
1130,24
1130,25
369365,5
369365,31
31903,13
31903,14
31903,15
19430,14
370345,8
370345,10
370345,32
370345,33
490344,NA
491705,5
491705,13
491705,15
493069,4
493069,13
493069,15
493069,32
492303,13
492303,33
494041,2
494041,9
494041,31
494041,32
492096,2
492096,9
492096,31
492096,32
492354,12
492354,13
492354,15
492354,16
496098,4
496098,13
496098,14
459508,31
459508,32
6675,5
6675,31
6675,32
497429,9
497429,31
497429,32
1515854618,8
2307,9
2307,15
2307,33
498327,2
498327,9
498327,31
498327,32
461435,9
461435,31
461435,32
494370,2
494370,9
494370,31
494370,32
501632,12
501632,31
498841,NA
2221,7
510202,5
510202,13
510202,31
510202,32
748,NA
28838,14
