user_id,user_name,login_name,broadcaster_type
570950591,radiotvoltrelimite,radiotvoltrelimite,normal
951714757,la2blemm420,la2blemm420,normal
822281162,capjurg,capjurg,normal
735445969,kokof1sh,kokof1sh,affiliate
103875208,blaze_xu,blaze_xu,normal
1388184236,zavik00,zavik00,affiliate
40239800,MrW01FY,mrw01fy,partner
1214776047,ぴょんと愉快な民,pyontoyukainatami,normal
425001757,Lila3Pontos,lila3pontos,affiliate
233964405,ViktoGoll,viktogoll,affiliate
1138426740,cecred_one,cecred_one,normal
114688891,fade_monkeyy,fade_monkeyy,normal
1390412521,angelo_nunis,angelo_nunis,normal
729154337,gamernamedjacob,gamernamedjacob,normal
630850355,greyjawcz,greyjawcz,normal
839648076,notmeljones,notmeljones,normal
1394082643,malaikatmaut23,malaikatmaut23,normal
924058452,destinydue2010,destinydue2010,normal
525665197,miizterzero89,miizterzero89,affiliate
205456029,maathsz,maathsz,affiliate
574554775,PandaleXD_Diaz,pandalexd_diaz,normal
92930716,Mad_Henne_,mad_henne_,affiliate
423232218,destroyerofthee,destroyerofthee,normal
877134589,pte_creative,pte_creative,normal
1054606168,WarmSlice,warmslice,affiliate
1047069553,Ghouler23Gaming,ghouler23gaming,affiliate
793641928,simo_579,simo_579,normal
598213258,defnotelvis,defnotelvis,affiliate
1397097183,karm8s,karm8s,normal
792724275,ghostiee_ghostt,ghostiee_ghostt,normal
837288764,fenixx_94,fenixx_94,normal
415236775,magic__gn0me,magic__gn0me,affiliate
278201016,FelixFiles,felixfiles,affiliate
922288858,yo_mickk,yo_mickk,normal
524878589,ALGOD333,algod333,normal
257491739,AnimaReGo,animarego,affiliate
924189490,oubeveezill,oubeveezill,normal
91292535,deadzone_twitch,deadzone_twitch,normal
880149132,gk_10_x,gk_10_x,affiliate
577241819,itskungfukev,itskungfukev,normal
49677031,NBGlotus,nbglotus,affiliate
513082181,gamebazza_uzb,gamebazza_uzb,normal
408683339,Gordongg,gordongg,affiliate
961676155,RadekOnSD,radekonsd,normal
541131703,HurricaneHydra_,hurricanehydra_,affiliate
190775973,seremaylen,seremaylen,affiliate
1161626284,wargnomick,wargnomick,affiliate
428606131,mendozalive,mendozalive,normal
822608618,Renn_Interdim,renn_interdim,normal
1033765740,p3domeow,p3domeow,affiliate
619119492,Cleja_,cleja_,affiliate
99091350,emptysource,emptysource,normal
530645918,Sterniel,sterniel,affiliate
1240007352,typsihh2,typsihh2,normal
1272709817,swerevingsky,swerevingsky,normal
702677724,klaujia,klaujia,affiliate
1213268711,janedukemusic,janedukemusic,normal
42599156,einz,einz,partner
242549520,Greninja_Rivals,greninja_rivals,normal
247857948,PrettySpaceCadet,prettyspacecadet,affiliate
563348275,rodrigo_guerra_,rodrigo_guerra_,normal
996475533,mrpoofingerrr,mrpoofingerrr,normal
577831577,g1tch2val,g1tch2val,normal
815530683,troublesam,troublesam,affiliate
89522955,speaf,speaf,affiliate
241369949,Tauwni,tauwni,normal
1395589985,queenofrigczYT,queenofrigczyt,normal
533398433,quex0o,quex0o,normal
1386414738,MasterTrippN,mastertrippn,normal
96862877,Niro_Max,niro_max,affiliate
947979028,omahaweather,omahaweather,normal
1356858229,DreamBunny_VT,dreambunny_vt,normal
1096549291,KaoriLawrence,kaorilawrence,affiliate
1225982899,shadow_demon998,shadow_demon998,normal
1033765812,ShinobuFujiko,shinobufujiko,affiliate
48563130,NicoDock,nicodock,affiliate
114360972,MrBigi,mrbigi,affiliate
563282721,AHHmirah,ahhmirah,affiliate
118031210,meetenshow,meetenshow,affiliate
114819954,MrSchmeltz,mrschmeltz,affiliate
1064633257,Vxperrr06,vxperrr06,affiliate
155321022,ZeZoPlays,zezoplays,affiliate
754123406,redeyyye,redeyyye,normal
130417336,Omni_Knight_,omni_knight_,affiliate
811795133,Zethy_The_Wolf,zethy_the_wolf,affiliate
1143014250,RadiantMera,radiantmera,affiliate
126616508,afreakanec,afreakanec,normal
1124926126,viegodarking,viegodarking,normal
1287258848,winfaroff,winfaroff,normal
246874879,H4Crafter,h4crafter,affiliate
520094506,HMC_LIGHT,hmc_light,normal
604570474,RegalRunner,regalrunner,affiliate
1394738077,Bikuthur,bikuthur,affiliate
451412683,NowAndThen64,nowandthen64,affiliate
1180369694,stakan_skvirta,stakan_skvirta,normal
769196840,feat_chavez,feat_chavez,normal
109904955,azverin7,azverin7,affiliate
951911483,cowess,cowess,affiliate
1293026377,biscoitobranc0,biscoitobranc0,normal
119014555,PblBACUK,pblbacuk,normal
89195755,Rihno11,rihno11,normal
1051133180,maguri_ann,maguri_ann,affiliate
151389207,sa_ngu,sa_ngu,affiliate
639960107,BlaveeN,blaveen,affiliate
557712452,sirjonesy2705,sirjonesy2705,normal
895354035,Megagamer8888,megagamer8888,normal
1397425342,yfbcodes,yfbcodes,normal
1212941501,aidengreen16,aidengreen16,normal
176096500,AL_UX,al_ux,affiliate
549454812,leonamcbp,leonamcbp,normal
1389888513,teste_live0101,teste_live0101,normal
687408259,ya_yamori,ya_yamori,affiliate
187565328,RononK,rononk,affiliate
793445539,Moby_3000,moby_3000,normal
1308034225,camoplaysgta,camoplaysgta,normal
480642317,masterdemonzttv,masterdemonzttv,normal
809174005,ye6lo_oshateam,ye6lo_oshateam,affiliate
678364165,blutski102,blutski102,normal
443155471,StrengerJunge,strengerjunge,affiliate
816907324,Entropy_72,entropy_72,normal
184026243,DeltaD_03,deltad_03,affiliate
1350960294,beneco_gis,beneco_gis,normal
166986994,Pabloguilherme73,pabloguilherme73,normal
787416033,BlueeOficial,blueeoficial,affiliate
605946852,bevtwo45,bevtwo45,affiliate
58197043,Sokudo82,sokudo82,affiliate
679543922,dancxflo,dancxflo,affiliate
63964377,xGoKrazyyBoii,xgokrazyyboii,affiliate
85066762,VictorIsaRobot,victorisarobot,affiliate
164627467,owynz,owynz,normal
141952018,zGodsend,zgodsend,affiliate
828244998,shayu0621,shayu0621,affiliate
269616176,ilittlel,ilittlel,normal
65995830,iSIingGunz,isiinggunz,partner
1283130440,RamonaTheGob,ramonathegob,affiliate
63767639,Kolby723,kolby723,normal
635569149,Teleiblea,teleiblea,normal
445318172,redfalcon57,redfalcon57,normal
468583478,DistastefulDemon,distastefuldemon,affiliate
165151901,ChinoPlay1,chinoplay1,normal
1385759939,onixeos,onixeos,normal
126551263,AresTheCursed,aresthecursed,normal
683083015,Calisthenicuber,calisthenicuber,affiliate
647365905,shotagmbh,shotagmbh,affiliate
738984936,Rantiye,rantiye,normal
726533097,dragongamingstreams,dragongamingstreams,normal
262538260,Untamedfurby1337,untamedfurby1337,normal
795673637,Trimski,trimski,partner
885392541,Rainkily__,rainkily__,normal
442762423,yearnaholic,yearnaholic,normal
70976696,haisekusaii,haisekusaii,affiliate
1052247229,adomitilaalcantara,adomitilaalcantara,affiliate
692978761,supasaiyan_gunz,supasaiyan_gunz,affiliate
69469349,Foxtrot92th,foxtrot92th,partner
101582018,BaronMcBoomBoom,baronmcboomboom,affiliate
443221208,nyanlathotepp,nyanlathotepp,affiliate
873006300,pifpafpoufpeff,pifpafpoufpeff,normal
1219298561,MG07games,mg07games,normal
891618592,daniinad3000,daniinad3000,normal
512033872,julhoh,julhoh,normal
1352336509,Day_Licio,day_licio,normal
1054737537,cariad88,cariad88,normal
198771941,spiritrp,spiritrp,affiliate
192480215,HoytWilhelm,hoytwilhelm,normal
221643772,itscarold_,itscarold_,affiliate
1324024857,rm_play,rm_play,normal
512295988,Fe_lix__,fe_lix__,affiliate
681968692,dezh0v,dezh0v,normal
781517879,Dako_Jhonnell,dako_jhonnell,affiliate
165348518,ShinyLezbot,shinylezbot,normal
1174865123,razpbaerry,razpbaerry,normal
487654364,cilangamer,cilangamer,normal
795345947,zazulyacom,zazulyacom,normal
241959975,daydreamerdorian182,daydreamerdorian182,affiliate
145818697,ArchMessenger,archmessenger,affiliate
700122323,cutscnes,cutscnes,normal
475137257,YoukenYan,youkenyan,affiliate
678757663,japanimradioofficiel,japanimradioofficiel,normal
850789354,AndyMageLive,andymagelive,normal
123208963,kemvrin,kemvrin,affiliate
797771018,huncho48baby,huncho48baby,affiliate
426444049,concon350,concon350,affiliate
136840158,MaxMayMan9999,maxmayman9999,normal
1056900068,6tm_cynz1,6tm_cynz1,normal
528417794,ChiLiChiLLMusic,chilichillmusic,affiliate
936444933,le_soggyy,le_soggyy,normal
648479750,ItzDaMurph,itzdamurph,normal
222626914,Miquorice,miquorice,affiliate
1135674522,Riteeeel,riteeeel,normal
454427813,lunatic23fringe,lunatic23fringe,affiliate
519963845,rastaparker,rastaparker,normal
242353399,itsmax28,itsmax28,normal
77464827,EvozeraTV,evozeratv,affiliate
907805963,kyleaundreh_w,kyleaundreh_w,affiliate
188613642,taurielke,taurielke,affiliate
436012430,DarkmoonMirrah,darkmoonmirrah,affiliate
28640725,LobosJr,lobosjr,partner
35980866,Perxitaa,perxitaa,partner
1291716139,Shawdios,shawdios,affiliate
162137646,danma_935,danma_935,affiliate
82249283,Feiresen360,feiresen360,normal
933365073,Disturbed_Minds,disturbed_minds,affiliate
862651689,spriteofis,spriteofis,normal
1065289053,Justin99__,justin99__,affiliate
125044126,FujimiSan,fujimisan,affiliate
1298204085,possemgalixx,possemgalixx,normal
236062149,MuelllerTV,muelllertv,affiliate
1081673159,ne3fer,ne3fer,affiliate
263652912,toxo95,toxo95,affiliate
517735711,mcs_toxik_gaming,mcs_toxik_gaming,affiliate
92931418,Remittal,remittal,affiliate
766641551,Babouuch3,babouuch3,affiliate
115279297,fuq_mORALity,fuq_morality,normal
200541640,panfono,panfono,normal
937821675,さももん,summonsan,normal
80545267,BylbDO,bylbdo,normal
1360266749,ciskogfa619,ciskogfa619,normal
107939114,DutchsinseOfficial,dutchsinseofficial,partner
453838190,srgabriel006,srgabriel006,normal
1331889594,divin3ruin,divin3ruin,normal
215221723,kruxx5000,kruxx5000,affiliate
211027438,Ms_Laydee,ms_laydee,normal
1381631543,saladcn,saladcn,normal
614270531,KaikkiTaivaanAlla,kaikkitaivaanalla,affiliate
916063828,lightlux7,lightlux7,normal
227542537,nholden18,nholden18,normal
534316583,nazarmareev,nazarmareev,affiliate
489096757,godpleasehelpx,godpleasehelpx,normal
1128531520,mremowhite,mremowhite,normal
403179160,zameda1,zameda1,normal
123209001,gienlao,gienlao,normal
88540629,COOKIE_FR3AK,cookie_fr3ak,normal
613877251,EL_P0NY,el_p0ny,normal
483722858,peekdxbl,peekdxbl,affiliate
1340671323,andres_leonardo_,andres_leonardo_,normal
836568429,Scottygymnast612,scottygymnast612,normal
631768505,konrai23,konrai23,affiliate
789251569,marika_krn,marika_krn,affiliate
62260748,dibl0x007,dibl0x007,normal
874448420,gmaverickk,gmaverickk,normal
1205405261,Engage_End,engage_end,normal
812713571,nameleith,nameleith,affiliate
838075683,Astralies_,astralies_,affiliate
1016857929,Borgesfd,borgesfd,normal
1394935224,bnd4lfe1989,bnd4lfe1989,normal
783812150,eric46_qc,eric46_qc,normal
157091385,unawarewolf_gaming,unawarewolf_gaming,normal
206636628,Animefan_30,animefan_30,affiliate
85526108,Basseafood,basseafood,affiliate
464520836,Mr_Nothing_74,mr_nothing_74,affiliate
1276314914,GamersOfHeartUA,gamersofheartua,normal
40961346,Trillador,trillador,partner
1387136390,m7liive,m7liive,normal
789644744,alteisen001,alteisen001,normal
566298068,empath1e,empath1e,affiliate
145425936,RICHTER_TAUCHA,richter_taucha,affiliate
1321338401,vsevsev_,vsevsev_,normal
425920107,sleeproxas,sleeproxas,affiliate
50333140,fluctuoso,fluctuoso,partner
1216349509,Emeerre7_,emeerre7_,affiliate
998966918,eyweeping,eyweeping,normal
141756053,ZeepZaap_,zeepzaap_,affiliate
729220398,jennif_2h,jennif_2h,affiliate
1384973747,m_e_r_t_e_l,m_e_r_t_e_l,normal
812516821,PKNMEL,pknmel,affiliate
125371911,zloypilot,zloypilot,affiliate
191628864,Drillo98,drillo98,affiliate
793773377,alteredminds_,alteredminds_,normal
148768207,liqu1dator228,liqu1dator228,affiliate
1190397400,krah3305,krah3305,affiliate
95618551,DrunkLyrik,drunklyrik,affiliate
89392649,CWaddell98,cwaddell98,affiliate
776603168,lilnative316,lilnative316,affiliate
446563899,BlueMaverick92,bluemaverick92,affiliate
42665554,JackBan69,jackban69,affiliate
248186232,flamboyantfranky,flamboyantfranky,normal
595461519,4evastackzzz,4evastackzzz,normal
161416607,devilsbrs,devilsbrs,affiliate
230426098,BMM156,bmm156,affiliate
432080422,Mr_Muz_Wolf,mr_muz_wolf,affiliate
1378420334,yj_vgk,yj_vgk,normal
139396730,Rei_the_Rat,rei_the_rat,affiliate
507381376,discohalal,discohalal,normal
248120738,sxrs1ckey,sxrs1ckey,normal
107939151,DaughterOfPapaHet,daughterofpapahet,normal
966657414,CyphicX,cyphicx,affiliate
227870285,XxHappyToTxX,xxhappytotxx,affiliate
1300432472,NuubGD,nuubgd,normal
557516078,feblesesp,feblesesp,partner
837486149,mioburgy,mioburgy,normal
252380757,barbenheiimer,barbenheiimer,normal
162923986,Kotzwurst,kotzwurst,affiliate
1010632185,lazykiller00099977,lazykiller00099977,normal
1090717317,obsession_ka0ss,obsession_ka0ss,normal
827000274,samarina43,samarina43,affiliate
89589433,Fana,fana,partner
445450011,luki0093,luki0093,affiliate
1213794087,BichuriGaMo,bichurigamo,normal
516097859,yeyochiky,yeyochiky,normal
139134887,Defogms,defogms,normal
411502234,d01bayob,d01bayob,normal
119080601,ZwergenGaming,zwergengaming,normal
174655320,kixtbest,kixtbest,normal
1244923769,jujugreen9,jujugreen9,normal
625543033,Jxst_Freezy,jxst_freezy,affiliate
456984445,Moulazz,moulazz,affiliate
1020987296,prodbytor,prodbytor,normal
262801334,WooLuBu,woolubu,affiliate
168363672,Mewukki,mewukki,affiliate
144246441,whyalonee,whyalonee,affiliate
602539797,Barbz_Thingz,barbz_thingz,affiliate
1295320989,ioshi_kaino_,ioshi_kaino_,affiliate
101255069,ManoFrankBR,manofrankbr,affiliate
77793198,tattoomann,tattoomann,affiliate
90376164,Alkaaboom_gaming,alkaaboom_gaming,normal
659490817,the_devotee,the_devotee,affiliate
1360332525,sh0raxx,sh0raxx,normal
172361486,Volky_Bolky,volky_bolky,normal
23398243,Hanazaki,hanazaki,affiliate
169150361,53kg_bog,53kg_bog,affiliate
946014126,pariahxsl,pariahxsl,affiliate
124717024,twitchmedia27,twitchmedia27,partner
1397426172,f_canello,f_canello,normal
890308618,ZYRO4241YT,zyro4241yt,affiliate
204080849,Relyk,relyk,partner
126486225,PsKIIIIII,pskiiiiii,normal
684197646,theonlyonenyguz,theonlyonenyguz,normal
965936989,xxd3m0nd,xxd3m0nd,normal
646776673,retrotoastieky,retrotoastieky,affiliate
1134364538,infamy_s,infamy_s,affiliate
1317275572,grunycz_,grunycz_,affiliate
1039140870,rogallvs,rogallvs,affiliate
1327564480,gamehunterrr,gamehunterrr,normal
1248921293,spacefmibiuna,spacefmibiuna,normal
1061160674,45foxalloy3,45foxalloy3,normal
472516331,ShadowSharkPVP,shadowsharkpvp,affiliate
666765081,SyntaxM0DuS,syntaxm0dus,affiliate
983107477,xgravixy,xgravixy,normal
558303170,MaPlay80,maplay80,affiliate
182061029,ChillDPhill,chilldphill,affiliate
554174121,avoidsoul,avoidsoul,normal
863504091,Tiesval,tiesval,affiliate
275384047,Vanitas_Live,vanitas_live,affiliate
1144784789,rs1599a,rs1599a,normal
1384122262,syend_bot,syend_bot,normal
631375864,Churumin_02,churumin_02,affiliate
636487693,swagfood500,swagfood500,normal
1028065295,wonu_frl,wonu_frl,normal
709691048,ArchShadowZ,archshadowz,normal
1039795881,Gugosouz2007,gugosouz2007,affiliate
584779528,NaturaLii,naturalii,affiliate
1325074350,mr_northsid83,mr_northsid83,normal
1210320909,tristan22009,tristan22009,normal
81987256,Eisenherz1981,eisenherz1981,affiliate
188680025,bjukusz,bjukusz,normal
167512028,sm7tty,sm7tty,normal
1096484554,fut_leo64,fut_leo64,normal
1322977023,joeystreamzgaming,joeystreamzgaming,normal
1245448053,santysergent,santysergent,normal
278136702,asmr_jade7x,asmr_jade7x,affiliate
730662870,jayte_ttv,jayte_ttv,affiliate
691275418,CottonTail18,cottontail18,affiliate
975636143,Tomi_171,tomi_171,normal
1337657213,octoforever,octoforever,normal
1383532195,amogame53,amogame53,affiliate
172230312,raknogun_waffles,raknogun_waffles,affiliate
636356388,AsgaarX,asgaarx,affiliate
1310066525,Lilly_Evermore,lilly_evermore,affiliate
411699091,spooicy,spooicy,affiliate
1114245075,GwyndolinSun,gwyndolinsun,normal
69535719,Xsavagex9,xsavagex9,normal
48367280,Dwhatever,dwhatever,partner
1281689347,iamashoka,iamashoka,normal
1397622573,kg9i,kg9i,normal
76482475,IceRandomizer,icerandomizer,normal
768804786,frosty_1m,frosty_1m,normal
1393887190,mr_orange_gamer,mr_orange_gamer,normal
941623299,ThisZaptix,thiszaptix,normal
902498007,tiltuhabratuha,tiltuhabratuha,affiliate
1399326497,fedonedo,fedonedo,normal
45025143,UFDTech,ufdtech,partner
441059029,holy_ghxst,holy_ghxst,normal
85722866,NoltheSol,nolthesol,normal
121767682,ezgamecrasher,ezgamecrasher,normal
1361315696,macmedicals,macmedicals,normal
120063874,Frederik1,frederik1,partner
712509378,guizerexp,guizerexp,normal
504498116,bravelina,bravelina,normal
815663062,AvienceSMP,aviencesmp,normal
1287259857,brysonnnn256,brysonnnn256,normal
190515075,galav916,galav916,normal
48564170,lilianwind,lilianwind,affiliate
948242402,pike1721,pike1721,affiliate
61540023,nato3623,nato3623,affiliate
871040792,elsqueletodmc,elsqueletodmc,normal
470091793,xCinnamonFoxx,xcinnamonfoxx,affiliate
455280776,Bellirdy,bellirdy,partner
1359546670,muffinsloll,muffinsloll,affiliate
727713815,theslugchanl,theslugchanl,affiliate
579471392,bleaks07,bleaks07,normal
1069811758,Bub0xer,bub0xer,affiliate
197986352,tapkhash,tapkhash,normal
1375013157,ZlayaKakSuka,zlayakaksuka,normal
620103982,vadimkrytoi1,vadimkrytoi1,normal
867698757,sirsexa,sirsexa,affiliate
1235683399,にゃんとれす,nyantres,affiliate
766707896,FO3HN,fo3hn,normal
1367345374,kgaroo_gymrat,kgaroo_gymrat,normal
1344538898,qunzze,qunzze,normal
580454679,iimMunar,iimmunar,normal
782108959,ALLADIN_JV,alladin_jv,affiliate
770640199,RocketMastersCup_arena_B,rocketmasterscup_arena_b,normal
629672038,LoKi_LL,loki_ll,affiliate
48761033,razer1man,razer1man,normal
101910774,Theee_Theo,theee_theo,normal
1026558212,bandz_03,bandz_03,affiliate
445647129,faelin_,faelin_,affiliate
1338575164,banda_879,banda_879,normal
